tid	uid	text	date	gender	age	city	state	country	ethnicity	label
7051778695785772536	5166412438773120960	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 636 237 982 6518 454 88 751 5 6519 1179 621 15 1655 6520 175 19 1	2016-10-22	x	x	x	x	1	x	0
-6447981489556962009	8749839051284057563	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 49 11 31 5 4071 100 21 9 2698 160 8 1328 475 21 9 1964	2017-4-13	x	x	x	x	x	x	1
3755086232818040225	2336626655686914520	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1656 8 2 44 1261 1217 4 33 4072 130 2314 4 416 8 1446 91 1	2016-10-14	x	x	x	x	x	x	1
-3898304831261608262	4182048714498981762	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 1057 6521 13 33 1354 4 52 154 10 180	2016-11-24	0	1	Pavia	Lombardy	1	0	1
-5260266005254429896	6574277233314838871	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 89 1597 108 34 164 103 1965 286 4073 5 68 14 1116 44 6522 332 474	2016-12-5	1	0	x	x	x	0	1
-6309747913111210076	-7875517529419608563	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2983 15 2 5 2984 335 42 2 873 469 2 6523 1	2016-10-18	x	x	Agrigento	Sicily	1	x	0
-6234565782387646576	7976759563804287304	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 792 109 4074 9 6524 20 3991 30 31 5 2985 124 1	2017-3-13	x	x	Rome	Lazio	1	x	0
2092574642285401372	-5027335179819413868	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4075 4076 44 752 26 4077 83 1966 13 33 1 1	2016-12-19	x	x	x	x	x	x	0
3553550846432023478	-7108713813140911943	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4078 1248 404 18 29 6525 10 25 487 2268 95 2 2381 2381 2381	2017-1-8	x	x	Palombara Sabina	 Lazio	1	x	1
-334979024230010848	3727706250638110643	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 8 1890 140 399 11 235 6526 69 286 89 34 1879 15 6527	2017-3-21	x	x	Portland	Oregon	0	x	1
5953721048611581230	4938683705328157223	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 792 26 6528 6529 4 6530 54 106 46 51 4079 11 71 13 4080 101 33 14 1117 1	2016-11-17	x	x	Philadelphia	Pennsylvania	0	x	1
-1605602086415351641	4047428724394077103	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 54 1450 2382 149 15 2 14 143 364 820 2 27 19 1	2017-3-15	x	x	x	x	x	x	0
-9222861646115878797	8784772606341049717	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1061 6 252 4 683 4081 7 31 248 194 101 47 3813 40 979	2016-12-7	x	x	x	x	x	x	1
1526358008546836785	5994350444356105656	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 246 7 791 3 11 752 26 209 17 889 5 6531 32 20 1	2017-2-17	x	x	Milan	Lombardy	1	x	0
8443245998710413705	2041093423088554999	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 10 6532 5 2986 47 21 366 375 30 743 13 6533	2016-10-13	1	0	x	England	0	0	1
2777876165705381210	3821542997532233774	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 7 3 4082 67 189 8 22 4083 6 20 24 61 49	2016-12-2	0	1	Independence	Kansas	0	0	1
2980987409187990304	-5349939877902767601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 5 54 203 28 6 6534 155 220 142 4084 2383 7 6535 1110 4 22 8 6536 1657 78	2017-3-9	x	x	x	x	x	x	1
-8137591498753963215	7218475420723357256	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 588 32 53 7 31 55 1916 347 36 71 63 307 298 1	2016-12-17	1	1	Tulsa	Oklahoma	0	0	0
1459580350427958458	5022318952901150861	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 680 4085 27 6537 6538 15 6539 1393 67 33 1449 343 1451 97 118 2201 78	2016-10-7	0	0	Milan	Lombardy	1	0	0
-3589018522180158576	-2955515032709577992	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 550 11 71 15 265 183 4 1658 229 1 2 2	2017-3-28	x	x	x	x	x	x	0
3126811978674413686	-4335792345807046186	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 357 23 24 47 10 310 8 22 1	2017-3-27	x	x	x	Ticino	0	x	0
-1056261352649188926	-8254088125579994762	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1205 30 6540 109 9 455 22 148 6541 40 29 6542 4 20 124 1	2016-12-22	x	x	x	x	x	x	1
6351052921161809184	-607259971679574497	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 546 65 47 353 265 6543 8 890 13 53 1180 1097 33 11 747 186 19 1	2016-10-22	x	x	x	State of Bahia	0	x	0
-860833507435344724	-7310858658685175131	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4086 3748 98 232 11 55 572 15 4087 63 8 373 812 47 13 1659 6544 1	2017-3-22	x	x	Imperia	Liguria	1	x	0
1444053871591809273	-7482366046681527617	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 4071 14 950 61 2987 4088 18 47 40 79 950 541 14 160 75 1967 483 699 2384	2017-1-3	x	x	x	x	1	x	0
-588305558554657110	-4127543862983963859	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2385 2386 9 134 6545 7 6546 104 4089 5 677 2988 290 33 3767 68 1	2017-3-16	x	x	x	x	x	x	0
3523644906531550333	-6825615215517793029	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 984 10 9 134 14 24 4090 6547 13 52 1779 6 430 33 5 25 559 1	2017-3-31	x	x	x	x	1	x	0
-5427983405588975009	-6165788354201737793	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 6 20 7 71 4 3 5 3 84 2387 296 687 5 6548 6549	2017-1-18	0	1	Kansas City	Missouri	0	0	1
1463465974904626751	-597917923426503910	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 349 6550 6551 2368 4 65 323 6552 7 473 32 20 1	2017-4-10	1	1	x	Piedmont	1	0	0
-2452349587601012077	2633799476001474450	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 123 562 2388 182 203 10 51 64 6553 8 4091 5 6554 942 942	2017-2-22	0	1	Berlin	Berlin	0	0	0
-4011295856769361912	-4030209458490750228	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 398 398 398 111 398 10 249 5 24 118 33 1583 40 112 1262 1647 1	2017-2-6	1	1	Montréal	Québec	0	0	1
-2046279900715350321	-4194280565136281453	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 6555 35 149 2879 24 1614 47 103 838 8 22 81 8 22 24 1	2016-10-5	0	0	x	x	x	0	0
-468494976906747250	7312620339151786722	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 612 32 1259 53 17 21 92 1	2017-1-20	x	x	x	x	1	x	0
-4287374568925345951	-2978870060541828323	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 113 348 167 1426 96 6556 475 27 1968 1866 6557 17 2989 8 22 1	2017-1-21	x	x	x	x	1	x	0
8723688534714308424	-1269489312918050353	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4092 8 414 108 30 113 6558 4 352 117 10 46 4093 7 18 1918 6 20	2017-3-20	x	x	x	x	x	x	1
-8679303841804864377	-1942499321599005	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6559 330 89 18 33 8 601 4 311 1 37 3	2016-10-8	1	1	x	Campania	1	0	0
-5931730910166481001	2282417657382479267	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 871 15 653 69 9 992 528 97 54 2389 1	2017-1-31	x	x	x	Sicily	1	x	0
8637367170248927743	1865370282156816025	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 382 7 31 2990 676 11 2991 4094 4095 13 6 20 1 1	2017-3-5	x	x	x	x	1	x	0
6347352774039239962	4192474001732326895	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 131 25 413 28 4096 383 6560 7 18 6 450 6561 245 42 2390 5 6562 354 2992 1	2016-10-10	x	x	x	x	x	x	0
2800247079460785847	4726625641164023584	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 341 6563 7 65 336 6 6564 13 6 53 6565 1 1	2017-2-4	x	x	x	x	1	x	0
1549102662320374967	-1858906718614191632	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 22 152 7 4097 1850 2165 30 4098 119 1969 1970 6566 86 30 6567 1249 9 498 1221 1849	2017-2-24	1	0	Genoa	 Liguria	1	0	0
-5782091790745554343	7710099810288987450	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1660 129 4099 391 26 244 528 4 97 37 821 6568 78 290 97 19 1	2017-2-21	0	1	x	x	1	0	0
6201392056679365448	6569299363204495672	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 320 32 6569 91 101 33 130 753 1971 5 1815 11 1661 4100 6570 129 6571 32 580 13 6	2017-1-1	0	1	Torino	Piemonte	1	0	1
-7261650754544050219	-3386302664149168356	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4101 413 28 33 177 9 434 4 965 333 49 29 6572 16 654 5 19 1 1	2016-10-19	0	1	Tulsa	Oklahoma	0	0	0
2309755505134947082	1973441195804111494	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 22 6573 9 578 1452 6574 2993 891 21 13 24 47 2892 1	2017-2-10	x	x	Palermo	Sicily	1	x	0
-7711179937308276057	3188268044380543370	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 6575 6576 6577 5 25 611 61 119 102 47 13 11 2311 5 13 11 244 6578 111 6579 164	2017-3-21	x	x	x	x	x	x	0
-1128606236782437296	4884287792821827441	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 587 26 2 864 98 2 8 2 1 1	2017-4-11	x	x	x	x	0	x	0
4517652818247001375	2958562576722080898	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 1263 266 44 6580 7 415 27 28 276 47 21 249 4102	2016-12-19	0	1	Philadelphia	Pennsylvania	0	0	0
5362814181532079922	1375027052120918664	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 379 6581 175 2 133 2 14 700 6 2 1431 9 2 1 1	2016-10-14	x	x	Sesto San Giovanni	Lombardy	1	x	0
1672713549112679852	4943935331740340592	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 258 17 312 4103 25 1662 138 94 5 38 2807 59 38 22 91 141 1175 4 33 1	2017-4-6	x	x	x	x	x	x	1
-1339792042656316913	-1017570281489232445	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 61 14 107 212 433 58 86 63 993 7 447 15 284 2314 1 37 3	2017-1-2	x	x	x	x	x	x	1
-1766080801747267944	1297634528257023739	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 6582 68 80 53 8 183 1	2017-2-13	x	x	x	x	1	x	0
-3623826259546605934	3218008675038763642	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4104 49 1453 24 972 4105 59 42 892 4 1118 20 5 7 341 4106 4 1971 17 1388 13 6 144 1	2016-10-27	x	x	x	x	x	x	0
7562685637912893923	-3916763584712496983	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 377 202 13 1972 6 20 965 2391 359 26 165 1 1	2017-1-25	x	x	Rome	Lazio	1	x	0
567633421273015120	-551444476521451128	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 247 9 1907 1973 16 6583 106 41 53 1	2017-3-22	x	x	x	Lombardy	1	x	0
3499378316843913051	-6929993376254339889	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2871 11 4107 96 264 69 6584 35 183 4 6585 13 6586 45 53 442 6587 7 886 76	2016-10-26	1	1	Philadelphia	Pennsylvania	0	0	1
1694867297901826438	7408611870285019476	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6588 20 8 892 1410 16 651 15 722 13 1264 788 7 31 5 1077 4 260 1180 3594 72 31 5 2 1974	2016-12-1	1	1	Rome	Lazio	1	0	1
6480351713129122169	-3678662564285595135	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 195 13 9 3982 15 552 45 163 47 976 8 22 14 148 58 2392 1	2016-10-14	1	0	x	x	x	0	0
2013733832394253190	-2469992837630449006	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 35 1780 129 992 20 138 25 2393 100 9 4108 26 1265 13 9 37 2936 6589 1	2017-3-29	x	x	x	x	1	x	0
8616980523270389761	-4911446941434139072	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6590 9 2394 11 750 185 42 587 519 26 6591 15 244 95 20 4 97 1	2017-2-5	x	x	x	x	x	x	0
3360778562780107373	-5931250573776518725	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 935 14 2395 946 383 81 452 10 14 1059 807 521 6592 13 303 6593	2016-12-1	0	1	x	x	x	0	0
-6104269292549462052	8740557329549040632	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 38 2 28 11 585 84 6594 115 282 2 2 1	2017-1-6	x	x	x	x	x	x	0
-8017612800674420674	-3191543998940034315	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6595 69 6 20 7 6596 35 388 336 21 11 446 228 1	2016-11-28	x	x	Grosseto	Tuscany	1	x	0
5660883761029260029	-632474366893295651	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 121 76 207 44 11 261 28 67 47 5 107 2225 21 181 6597 4109	2017-4-24	x	x	x	x	x	x	1
-2565062345834500770	-5921903779596202917	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 59 42 745 4110 40 161 179 248 71 8 2362 7 395 1	2017-1-28	x	x	x	x	x	x	0
-1789402934984320514	-2933853591574566621	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 6598 10 174 34 4 2396 83 4111 2994 6599 278 8 123 6600 799 7 33 5 120 1909	2017-1-7	x	x	Kansas City	Missouri	0	x	1
-6463593156359716235	2094002262118467698	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 2 28 3 54 203 6601 6602 30 3 6603 6604 6605 19 1	2017-1-23	x	x	Tulsa	Oklahoma	0	x	0
55457376336134850	-5269507276516799812	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 7 447 83 33 27 60 241 8 118 140 557 146 1663 64 234 994 110 6606 887	2016-10-9	x	x	x	x	1	x	0
-6448757412433160777	-1690436464440159448	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 24 6607 6608 1262 103 1042 11 6609 4 6610 5 1975 18 6 20 1119 78	2017-3-1	0	0	x	x	0	0	1
-1117153285717629291	-8231761142931104097	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 9 6611 29 17 64 583 11 500 93 6612 26 4112 383 4113 87 11 790	2017-2-15	1	1	Tulsa	Oklahoma	0	0	0
7177548838915307281	7719778734148649595	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1120 1097 318 47 547 6613 49 11 117 6614 1	2016-10-27	x	x	Tulsa	Oklahoma	0	x	0
5006330522926927640	7515060557072936045	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1976 2397 587 8 970 55 8 22 529 118 155 142 4 33 63 133 168 546 1	2017-2-8	x	x	x	x	1	x	0
4303328843304870951	-5410327280598447964	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 995 277 28 352 4 268 72 33 575 6615 5 1454 916 6616 26 977 4 6617 189	2017-4-25	x	x	Alba	Piedmont	1	x	1
3515753868998938327	-3519244548039217921	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6618 135 16 199 4114 183 53 75 131 1	2017-1-20	x	x	x	Trentino-South Tyrol	1	x	1
1833195202443904872	1113841673917671463	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 123 6619 25 4115 35 78 376 1977 45 893 10 579 4 86	2016-11-18	0	1	Marigliano	Campania	1	0	1
8505860255039652647	-2469992837630449006	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1823 1568 5 894 6620 9 817 32 20 49 24 6621 4 1978 6622 1	2017-1-16	x	x	x	x	1	x	0
-7136913557919827573	-6848462799712255925	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 754 1664 4116 202 21 104 4117 2995 44 291 2996 73 1266 86 3	2017-3-25	1	1	x	x	x	0	0
7037647164727591765	592672835522014656	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 20 49 567 2997 1659 951 6623 7 37 2330 1 2 1	2016-10-3	x	x	Rome	Lazio	1	x	0
1103943585809325451	5396811201298551727	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 2 51 6624 2 27 3 17 9 490 895 203 7 304 2 138 6625 1877 19 1	2016-11-21	x	x	Rome	Lazio	1	x	0
1812745097116731580	-583784245021033871	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 368 9 4118 15 1806 601 890 13 6 20 16 253 1239 176 29 985 1 37 3	2016-12-17	0	0	x	x	x	0	1
-1942661944086803765	-1318790912511034540	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 20 14 1814 16 323 13 11 1246 2398 6626 78 91 3 1	2016-10-25	x	x	x	x	x	x	0
7827987680560704236	3287511966708214923	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 104 4119 47 4120 30 2 2 2 2 1	2016-12-14	x	x	Rome	 Lazio	1	x	0
2267778271966821117	-1691566516463299393	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 97 5 4121 49 25 1665 34 2335 6627 1979 6628 29 4122 69 25 822 8 6629 86 19 1	2017-2-9	x	x	Rome	Lazio	1	x	0
-3781332956853453165	-2205424240601089115	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 56 2399 18 6 348 6630 46 962 32 20 6631	2016-10-22	0	0	x	x	x	0	1
-473927497994063775	-3650226676619062699	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2683 7 186 1965 33 14 84 1954 715 64 248 13 65 30 121 8 6632 5 2348 4123 115 2400	2016-12-16	1	0	Milan	Michigan	0	0	1
-6763408318267150461	-3761118220816687658	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 4124 4 171 10 21 24 61 23 321 20 344 1121 362 27 14 13 92 6633 1666 13 453	2017-1-8	x	x	Kansas City	Missouri	0	x	1
-5359459231730350348	-5755584607946457213	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 24 251 6634 6635 14 263 2998 30 221 9 66 823 17 13 647 24 33 10 2840 466 36 102 2401	2017-2-5	x	x	Tulsa	Oklahoma	0	x	0
7826505541295593438	-6017325254651637674	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 981 4 737 13 6 20 46 1967 58 15 1267 1 1	2017-4-18	x	x	Rome	Lazio	1	x	1
998778918849704979	4681270630258193507	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 490 1234 1924 15 2 655 42 229 45 20 4125 2999 252 4126 1	2016-12-18	x	x	Tulsa	Oklahoma	0	x	0
3215957517027776343	-6781390447151830263	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1653 45 53 1667 2402 7 534 28 6636 6637 1 379 919 65	2017-4-3	x	x	Philadelphia	Pennsylvania	0	x	0
3444765085583093877	-293371185936743116	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 261 1338 8 198 516 9 823 206 20 4 1120 4127 30 301 9 64 793 1	2017-2-3	x	x	x	x	x	x	0
-5335426272464400398	-2469992837630449006	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 863 4128 95 20 681 7 4129 2 2 2 2 2 1	2017-3-27	x	x	x	x	1	x	0
7451654054568865077	-813509639962550940	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 105 91 21 45 20 1	2017-4-20	x	x	Cascina	Tuscany	1	x	0
2591362047119321969	-5101768825131773027	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 492 40 68 6638 11 695 32 1668 5 11 3000 4130 28 6 1592 6639 169 814 277 4 4131 2	2017-1-31	1	1	x	x	x	0	0
3238882544746633158	-7523865274625917574	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 958 2403 13 184 203 10 4132 21 67 36 2404 13 3001 4 1870 27 17 169 693 1	2016-12-8	0	0	Genoa	Liguria	1	0	1
7933197517506287974	-28616776875678461	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 6 2 34 1087 31 44 59 42 136 3002 1669 2 3 1	2016-10-11	x	x	x	x	x	x	0
7071077410610082224	-3167923646729480304	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6640 6641 34 1604 8 435 31 80 1635 182 17 6642 5 16 4133 6643 1 2 2	2017-3-23	1	1	Pescara	 Abruzzo	1	0	0
-4375045184115248191	-1494129840199787388	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 123 549 46 23 47 5 47 641 23 58 47 4 118 1	2016-12-19	1	1	x	x	1	0	0
-3136886635154150783	-4958257057891957124	0 0 0 0 0 0 0 0 0 0 0 0 13 6644 11 2405 35 149 134 11 4134 1169 160 75 13 6645 6 6646 47 27 5 38 36 6647 38 40 11 2347 11 446	2017-3-9	x	x	x	x	x	x	0
-8091173527347038543	-8219333782914026633	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 231 141 1455 744 18 24 47 7 2739 25 4135 7 71 66 29 6648 151 35	2017-3-12	x	x	x	x	x	x	1
-810141098800951469	7968729957263115758	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 177 316 76 51 656 4 212 14 4 33 1944 128 1670 44 8 1098 611 1	2017-4-8	x	x	Rimini	Emilia-Romagna	1	x	1
-2711488406482310787	8147386855660295209	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 728 203 84 51 836 4136 2861 31 231 11 31 298 27 14 143 5 249 401 81 6649 10 31 17 298	2017-3-17	x	x	x	x	x	x	0
-5623543918098982070	528927415652504429	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1631 7 18 6 242 511 5 511 47 10 46 1431 6650 968 5 11 201 1980 139 1	2017-2-11	x	x	x	State of Rio Grande do Sul	0	x	0
5277781503418748831	5137288060212933226	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 60 64 75 113 47 10 60 1408 18 6 1892 13 215 3003 6 439 326 30 146 226 130 592	2016-12-22	x	x	Turin	 Piedmont	1	x	1
9015763039613356275	7490276842943475816	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3004 97 305 26 530 626 13 25 6651 4 33 698 1	2017-2-17	x	x	x	x	x	x	0
-8925692750095622318	2077201898936444646	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 284 21 6652 1186 7 1671 631 86 996 2	2017-1-5	0	1	x	x	x	0	1
7590071864063555240	-6582654237253829237	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 495 227 2838 13 18 896 14 17 8 22 40 7 2406 343 17 16 179 302 425 1	2017-3-22	x	x	Kansas City	Missouri	0	x	0
7526258821764312300	-6491973640812940613	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 5 38 3005 1268 67 24 47 2892 602 3006 27 21 40 646 292 19 1	2016-12-18	0	1	Lecce	Puglia	1	0	0
-4108470396677288749	-4083212752682564589	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 138 81 59 42 22 725 9 6653 32 6654 47 1 1	2016-10-22	x	x	x	x	x	x	0
-8443697104336609058	-4071159037704598589	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 256 15 409 5 335 42 229 63 25 648 8 1242 32 20 171 175 1 37 3	2016-10-3	x	x	x	x	x	x	0
-4506623374984171164	-2469992837630449006	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 20 4137 6655 7 71 6656 16 4138 10 218 21 176 2 2 2 1	2016-12-29	x	x	x	x	1	x	0
