tid	uid	text	date	gender	age	city	state	country	ethnicity	label
8774412772656415219	-1618122758297993059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 60 13 5 2882 11 110 31 137 2883 16 9 730	2017-12-20	0	0	Madrid	Community of Madrid	1	0	0
-541721422071098734	-7885248872525957706	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 15 4874 7 14 350 2097 1341 1 64 94 4	2018-8-6	0	0	x	x	0	0	1
6482960746120499464	-5087045362106024529	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 14 364 3 10 130 461 52 300 6 429 1105 2884 47 11 2885 420 4875 4876 47 42 8 4	2018-8-4	x	x	Puerto Real	Andalusia	1	x	1
2017596616231357353	-7975656013103123396	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 22 1342 12 797 1 2738 2098 5 678 18 75 4877 6 437 4	2018-8-5	x	x	Madrid	Community of Madrid	1	x	0
7228109253419892347	-2813856620405554955	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 49 31 3 21 1626 168 2886 77 1 9 1627 1 29 1628 26 707 23 25 888 1 8 4	2017-12-16	x	x	Caracas	Capital District	0	x	1
-8614609178392710239	7731445944931207727	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 123 2887 5 4878 1 513 3 21 195 1603 112 13 16 9 335 4	2017-12-13	0	0	Coffeyville	Kansas	0	0	0
5734004108699800507	-2566146579719862631	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 21 186 12 4879 16 9 58 1343 139 7 295 194 3 174 425 504 24 27 218 38	2018-1-14	x	x	x	x	x	x	0
-4472430426561864787	5389308050205362533	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 32 9 4880 1629 6 447 14 2888 7 308 6 731 24 231 2099	2017-12-13	0	1	Austin	Texas	0	1	1
4196717071080901414	8525607835246232584	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 11 889 2889 4881 14 2890 223 4882	2018-8-1	x	x	Ciudad de México	Ciudad de México	0	x	0
7561983776446129061	-1958994435843495232	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 49 11 3 19 1344 27 92 7 27 4883 11 3 579 2100 2101 7 27 523 17 5 2100 22	2015-5-21	x	x	x	x	x	x	1
-2596099488790713032	-7192665341305403635	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4884 43 4	2018-8-6	0	0	x	x	0	1	0
1239984487355861014	3164586211709160447	0 0 0 0 0 0 0 0 0 0 0 0 21 4885 296 663 11 14 3 12 146 13 12 4886 7 5 56 13 90 26 13 34 93 12 246 467 1 5 4887 732	2018-1-3	x	x	x	x	x	x	1
-8550349669271808555	410339540345483978	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2891 6 15 2102 1 438 71 80 1630 4888 1 206 4889 12 1631 1632	2018-8-5	0	0	Punta Arenas	Región de Magallanes y de la Antártica Chilena	0	1	0
-368051096407246438	3742143364184934684	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 733 1633 18 215 91 6 27 92 6 2892 10 2893 24 12 636 7 5 2783 8 4	2017-12-26	1	0	x	x	x	1	0
642565563394233845	7743947009710751378	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 69 30 10 156 39 1634 14 4890 11 1635 260 10 420 31 4891 5 62 6 185 73 3 18 441	2017-12-16	0	1	x	x	x	1	0
-683080959600388701	-8954385770845381366	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1636 21 270 3 44 4892 29 1091 7 29 571 21 270 177 149 224 4893	2018-7-30	1	0	Monterrey	Nuevo Leon	0	0	1
-1481706940251162294	7005001934778832176	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 357 4894 6 93 30 4895 39 4896	2017-12-17	x	x	Barcelona	Catalonia	1	x	0
-2541349090768709726	4808156061632609922	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 46 25 26 2894 4897	2018-1-10	1	0	Barranquilla	Atlantico	0	0	1
3353682967295731946	-4947820728903641825	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 30 50 70 734 30 501 6 114 604 2895 1307 478 14 1345 4	2018-8-4	x	x	Almoradí	Comunidad Valenciana	1	x	1
9114899080148723031	5114447571250900801	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4898 232 79 13 37 149 11 27 4899 1 4900 11 192 997 281 4901 1287 104 27 4902 4903 103 59	2018-7-28	1	0	x	x	x	1	0
2223679924316895368	-6787141058828118536	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 342 735 6 15 4904 1 1631 7 66 14 4905 3 2896 21 4906 11 70 7 51 22 4	2018-8-6	0	0	Munich	 Germany	0	1	0
398565168105081583	-2956899052466301218	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 28 1304 998 64 12 153 103 106 214 5 736 1 82 42 128 115 7 2897 727 98 8 4	2017-12-13	x	x	Buenos Aires	Buenos Aires	0	x	0
7328778288328207953	4967042072847191570	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 30 18 285 147 77 1 9 3 46 25 4907 4908 36 354 107 4909 11 1138 4910 8 4	2017-12-18	x	x	x	x	x	x	0
2662482036622477390	6227068447674641933	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 18 2898 57 233 9 3 21 4911 7 21 999 4912 34 18 45 20 57 15 245	2017-12-22	x	x	Mexico City	Mexico City	0	x	0
2524698936166222291	-5881536755045356830	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42 35 98 9 32 59 59 59 22	2017-12-21	x	x	Pontevedra	Galicia	1	x	0
-559557684358443887	-5960287661637488046	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 494 28 9	2017-12-20	1	1	Buenos Aires	Buenos Aires	0	0	1
962915735083956043	7208735059169495459	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 197 13 15 204 111 1139 86 463 19 1637 3 13 29 197 4	2017-12-23	0	1	Kandersteg	Canton of Bern	0	0	1
-5745390718782696849	-1487119898344907999	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4913 1342 5 890 891 31 784 6 14 133 1106 22 4	2018-8-5	x	x	x	Community of Madrid	1	x	0
4383323956453670243	2065579330295014832	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2103 3 281 2104 1 4914 7 3 1346 545 1347 66 14 199 3 18 4915 7 4916 5 450 1 892 8 4	2018-8-6	0	1	x	Antioquia	0	0	0
5525875336025411346	-6579297862991435602	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 32 40 3 410 4917 179 25 46	2018-1-10	1	0	Puebla	Puebla	0	1	1
3871516198479807613	-8166888859204014928	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 38 5 2105 1 4918 126 6 411 1 57 12 2899 1 2106 11 472 4919 31 4920 8 4	2018-7-30	x	x	x	x	x	x	0
5533491723633884529	8987898035131017128	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 51 73 199 479 479	2018-8-5	1	1	Móstoles	Community of Madrid	1	0	0
3007690653645440655	6610936296396218490	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4921 6 29 12 13 29 26 44 96 257 1140 4922	2018-1-9	x	x	x	x	0	x	0
2424396288663490696	8547462477869989533	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 3 118 44 174 60 9 893 6 5 4923 25 4924 1 27 218 3 267 4925 112 20 23 76	2017-12-11	x	x	x	x	x	x	0
1939266437990360191	4507526280822682506	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51 21 4926 15 777 1141 29 533 17 18 45 20 40	2018-1-2	x	x	x	x	x	x	1
-4164636425894185166	5769358672351540896	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 384 475 4927 4928 1 4929 1 4930 4931 2107 7 15 4932 7 6 185 1 5 2900 44 4933 5 8 4	2018-8-8	0	0	Madrid	Community of Madrid	1	1	1
-3802986619945137618	-7719432497961992736	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 28 5 76 26 1318	2017-12-27	x	x	Montevideo	Montevideo Department	0	x	1
3043916520477022967	6277028509950456568	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 564 22 1534 1142 2901 6 22 105 4 4	2018-7-29	x	x	x	x	0	x	0
-4042319730287509731	-5110043953208711250	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 637 5 894 22 1638 12 546 61 98 72 19 2108 16 1143 1638 12 2109 1639 1111 261 2902 895 8 4	2018-8-3	1	0	Seville	Andalusia	1	0	0
1872192941055967915	8949574753685979718	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 11 5 78 1 287 524 262 1640 880 2 25 16 82 4	2017-12-15	1	0	x	x	x	1	0
4148428796174204191	-9119415142873883028	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1348 6 15 252 6 679 1 400 11 12 1144 4	2018-7-30	1	0	x	x	0	1	0
-4941186425395900811	3048870858721184283	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 86 49 3 44 382 6 16 56 31 57 1641 86 64	2013-6-29	x	x	x	x	x	x	1
-606656766732479582	-8823918974270672236	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 80 163 6 2110 34 472 120 2903 115 104 11 14 4934 19 263 1642 123 93 39 535 4935 8 4	2018-8-4	1	1	Bogotá	 D.C.	0	0	1
1773605048307256727	-3378070818467647825	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 580 3 19 44 4936 5 62 6 410 7 39 605 3 4937 53 4938 7 14 2904 3 4939 8 4	2017-12-19	1	0	x	x	x	1	0
-7175531998597094456	-8965736045893308823	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 321 20 16 9 1145 3 10 19 116 30 20 18 206 279 16 1145 4940	2017-12-12	x	x	x	Extremadura	1	x	0
-1575999005947139211	-2181489723895819806	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 4941 38 27 1271 2111 202 3 268 2080 58 6 4942 5 9 41 28 1146 3 4943 23 224 496	2018-1-6	0	0	x	x	x	1	1
1431328912591102148	8683173643396712857	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78 4944 4945 1 2905 12 48 7 5 74 11 53 282 2112 4 4	2017-12-27	x	x	x	x	x	x	0
-8886542203322277515	-6457426569151575760	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 99 21 4946 31 1302 15 224 1000 1 4947 95 21 2113 4948 24 5 9 4949	2017-12-17	1	1	x	x	x	0	0
6612664816826474180	-2603246307365669094	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 28 26 1107	2017-12-22	1	0	x	x	x	1	1
-8692604832569218162	-7187836148404775988	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 501 35 3 17 97 6 91 5 737 179 87 5 9 119	2017-12-17	x	x	x	x	1	x	0
9040607691035358018	6465945863790166213	0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 233 47 32 5 9 76 7 4950 11 680 20 3 722 3 10 80 4951 5 498 109 3 4952 12 345	2017-12-16	x	x	x	x	x	x	0
6170165946199692469	-9156795806783671554	0 0 0 0 0 0 0 0 0 0 0 0 0 10 13 18 215 16 74 3 13 15 1349 6 15 48 6 15 4953 11 5 326 3 154 4954 6 738 7 8 4	2018-1-11	0	0	León	Guanajuato	0	1	0
-2628382123006827029	3748928313879287409	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 54 21 1147 5 207 2906 1148 105 1 638 3 10 1347 4955 8 4	2018-8-2	1	1	x	Soriano Department	0	0	1
-6441340286838710878	-3013829619694816331	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 362 28 1 16 79 3 10 274 798 3 4956 23 1529 9 41 2114	2017-12-29	x	x	x	x	x	x	1
5928574093934624895	-66526360586523670	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 975 1149 30 117 4957 46 25 15 1643 2907 7 15 35 1 5 158 9 1150 14 3 8 4	2018-1-1	0	0	Guadalajara	Castile-La Mancha	1	0	0
8180400990370007082	2822385347084913713	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 2908 628 127 1 536 73 4958	2018-8-3	1	0	Berazategui	Buenos Aires Province	0	0	0
-3353096669382011564	5994108077310934658	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 28 5 76 717 1 1644 173 24 4959 1 2909 7 5 9 3 17 414	2017-12-14	x	x	Buenos Aires	Buenos Aires	0	x	1
664835913027591359	-594610887847525100	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 23 25 5 132 1 5 165 40 4	2017-12-23	0	0	x	x	x	1	1
5856233559703973721	-7191804403819733690	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 23 25 29 26 11 4960 4961	2017-12-31	1	0	x	x	x	0	0
7696035618931110168	-5375269456887630700	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 739 12 345 127	2018-8-3	x	x	Maciel	Santa Fe Province	0	x	0
-4186657345372970409	-8470702673056305207	0 0 0 0 0 0 0 0 0 0 0 29 571 13 15 35 1 9 29 418 10 19 116 16 58 109 634 173 7 12 162 3 19 4962 21 1001 15 581 8 4	2017-12-25	0	1	x	x	0	0	0
7565437687472361066	8531124044884936760	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2910 32 168 26 4963 29 4964	2018-1-5	x	x	x	x	x	x	1
1933456409676554230	-4757753004945519359	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1645 20 336 1646 1 58 681 16 1002 11 5 78 1350 204 3 288 1 280	2017-12-17	0	0	x	Los Ríos Region	0	1	0
8047363800467435426	5078946560869765609	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 32 3 10 183 6 57 109 5 124 9 3 17 414 1330 124 2115 497 123 23 547	2017-12-15	x	x	x	x	x	x	1
7979328641430334988	6285691656270079583	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 20 18 33 4965 3 4966 1647 2116 1 290 47 48 16 270 3 4967 1351 7 10 8 4	2017-12-21	1	0	x	x	x	1	0
1173045384591518971	1765928367794787039	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 343 10 21 439 94 126 6 53 9 1648 228 20 4968 354 231 213 36 31 93 231 1627 8 4	2017-12-13	x	x	Madrid	Community of Madrid	1	x	0
-5614778313647788357	3395855448558997936	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2911 40 3 51 10 209 93 4969 261 6 86 32 324 4	2017-12-26	x	x	x	x	x	x	1
8543177002296683254	-6094168143200277770	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 32 26 4970	2017-12-12	0	1	Bogota	Bogota	0	1	1
-327493091821510362	6360174041377841174	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2714 2117 4971 11 12 4972 4973 15 4974 2766 11 1649 399 70 480 24 4975 2118 8 4	2018-8-4	0	0	Guadalajara	 Jalisco	0	0	0
-2201704633851872453	-7350212852147685800	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4976 1 27 896 581 1339 4977 12 4978 11 861 1 2119 4979 4980 11 861 1 4981 8 4	2018-8-6	0	0	x	x	x	1	1
8950616893223693360	2790300627232272306	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 123 1151 191 5 62 86 2120 69 63 3 4982 430 4983 84 12 280 1 291 39 3 44 897 8 4	2018-1-9	0	1	x	x	x	1	0
7095518140969448532	-2296221986333597183	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 31 42 44 4984 5 62 3 25 15 1563 28 38	2018-1-13	0	0	x	x	x	1	0
454172072150973969	5160000551968233616	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4985 30 23 25 29 9 4986 9 33 170	2017-12-22	x	x	Eureka Springs	Arkansas	0	x	1
-6717516157727749750	5949660786767903356	0 0 0 0 0 0 0 0 0 0 0 0 0 1650 25 15 35 1 9 15 35 1 9 12 37 35 1 9 1 66 46 25 12 799 54 2121 1 134 1 9	2017-12-23	0	1	x	x	x	1	0
-3018623937377187665	-7552095611370365194	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 291 432 1 40 11 40 10 83 348 55 38 5 2122 7 10 63 1269 705	2017-12-25	1	0	Santiago de Surco	Metropolitan Municipality of Lima	0	1	1
1226385981376896819	4699073545055103057	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1322 4987 15 2123 3 4988 6 1003 175 524 105 4989 53 1004 11 12 136 8 4	2018-7-28	x	x	Punto Fijo	Falcón	0	x	0
-7404566040095923704	2551157342227734098	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 740 1651 257 6 4990 6 1152 4991 4992 4993 4994 4995 18 2912 376 1 9 41	2017-12-19	0	1	Mataró	Catalonia	1	0	0
-356173537491705948	-3652189347304053631	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 102 4996 66 14 427 4997 6 563 395 159 4998 10 371 6 271 331 14 383 548 86 4999 4	2018-8-8	x	x	San Luis Potosí	San Luis Potosí	0	x	1
-5373492071215713206	-848302155327681499	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1153 1652 399 251 2913 7 582 5000 24 14 5001 5002 7 582 33 153 5003 5004 8 4	2018-7-31	x	x	x	x	0	x	1
-2929551761311233842	6641218721192484714	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 253 5005 10 17 45 6 1586 22 22	2017-12-31	1	1	x	x	x	0	0
-1193203896064307026	-6132836315618304312	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5006 105 1154 1005 2914 1006 57 5007 4 4	2018-8-6	x	x	Santiago De Los Caballeros	Santiago Province	0	x	0
3338437049807241462	1630719039812621647	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 6 481 3 35 1 9 17 5 5008	2018-1-12	x	x	Valencia	Valencian Community	1	x	0
1371058345453705009	1839360864793021618	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 131 16 9 58	2017-12-27	x	x	x	x	x	x	0
251378304313662113	-1695144314427663034	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 5009 514 39 1352 10 80 2915 3 2916 13 1 351 252	2018-8-1	0	1	x	x	x	0	1
8902620881595487009	9218537012197212922	0 0 0 0 0 0 0 0 0 0 0 38 80 639 469 30 12 1101 1353 1 5010 15 710 6 16 56 13 48 67 67 67 219 671 3 188 21 451 583 8 4	2017-12-27	x	x	x	x	x	x	0
-7375473208153618836	-1594152471825231429	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 245 14 5011 7 325 19 5012 14 73 199 24 14 73 199 4	2018-8-5	x	x	x	x	x	x	1
-8719272370221616059	2610721499790834125	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 5013 14 1007 1 5014 113 5015 27 1354 33 385 6 5 61 1 72 2917 8 4	2018-7-31	0	0	Villarreal	Valencian Community	1	0	0
-9192690565963262887	-2112929491459599085	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5016 7 2918 1354 4	2018-7-28	x	x	Madrid	Community of Madrid	1	x	0
6615894519024569599	-7470688509432255967	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 5 9 41 673 37 423 42 88 1653 5017 97 6 2124 1 1654	2017-12-12	1	1	San Rafael	Mendoza Province	0	0	0
-5431290331151195896	823748989014062973	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 29 348 44 270 9 36 410 10 222 1 91 12 2919 11 309 337	2017-12-29	0	0	x	x	x	1	0
874211083454722601	-5159234334871339166	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42 126 184 165 42 18 329 95 17 2125 5 26 1 5 1655 5018 36 28 741	2017-12-18	0	1	x	Entre Rios	0	1	1
8682039786727069267	-9092076706943552591	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 2920 5019 5 5020 2921 1656 31 277 2922 12 1155 11 27 740 47 18 1 8 4	2018-8-1	0	0	Alicante	Valencian Community	1	1	1
-563473687316136090	5384480038937538124	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 17 45 66 14 5021 33 153 5022 327 898 21 525 11 5 9	2017-12-24	x	x	x	x	x	x	0
6766854771185110560	-3529869417333441741	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 228 6 245 10 735 143 211 2126 84 90 1657 1658 3 279 143	2018-7-31	1	1	San Juan del Río	 Querétaro Arteaga	0	1	0
-6356786571269954492	9118774751039106948	0 0 0 0 0 0 0 0 0 0 0 0 0 248 3 17 2127 191 5 58 3 2128 537 2923 7 5 124 9 41 3 17 124 584 17 45 3 124 2924 5 217	2018-1-3	1	0	Venado Tuerto	Santa Fe Province	0	0	1
-500236985457875921	3037842039224584746	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 20 5 290 1 5 1659 11 1660 7 1008 1571 176 5 82 1 800 234 1661 53 5023	2017-12-28	0	0	Bogota	Bogota	0	1	0
1775466909622185257	8235119908188409455	0 0 0 0 0 0 0 0 0 0 0 0 0 7 192 2925 1355 682 683 3 179 5 26 1 5 404 84 51 7 3 24 15 1356 81 5024 5 101 5025 8 4	2018-1-13	0	1	Tapachula	 Chiapas	0	1	0
4229850245570118965	4851021068451103524	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 28 9 497 30 128 15 5026	2018-1-4	0	1	x	x	x	1	1
3902456782758721631	-6194699624416870007	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 142 97 6 91 16 352 102 111 1640	2017-12-23	1	1	Madrid	Community of Madrid	1	0	0
4174181526607841482	864470474531989902	0 0 0 0 0 0 0 0 0 0 0 0 30 51 1357 6 110 11 1009 7 18 430 3 21 899 13 6 244 7 6 676 47 21 5027 73 1358 5028 47 8 4	2018-8-4	0	0	x	x	x	0	0
-4676682081202251997	625448080768331848	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 143 25 1333 16 158 893 1662 7 2926 900 4	2018-8-2	1	0	x	x	0	0	0
-5197844010051734789	-8474013526426972904	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81 251 4	2018-8-2	1	0	Mirandela	Bragança District	0	0	0
-4407211597837002187	-3646743407635588848	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 26 19 585 2927 426 17 45 64 5029 4	2017-12-31	1	1	x	x	x	0	0
2615403586769851405	3527577467631708876	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 161 15 998 3 103 625 20 74 7 48 135 6 613	2017-12-13	1	0	x	x	x	1	0
3896357191779886336	-4496053937402039097	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 7 2928 2929 95 32 26	2017-12-18	1	1	Villa Domínico	Buenos Aires Province	0	1	1
-5719725770159344345	-6150385340672789467	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 137 50 14 3 80 156 2930 7 447 5030 34 133 7 5031 66 530 5032 8 4	2018-8-5	x	x	x	x	x	x	1
-6924970645129132994	-1958994435843495232	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 500 397 6 966 229 4	2015-10-15	x	x	x	x	x	x	1
1296198057939491745	6250754072297026898	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 84 5033 7 5034 36 46 25 15 35 1 5 158 9	2018-1-12	0	0	x	x	x	1	0
-2505176965098563065	-3740321988248839684	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 13 5035 42 12 2931 5036 42 44 5037 53 178 11 71 37 1156 42 18 42 44 5038 6 5039 8 4	2018-8-3	0	0	x	x	x	0	0
5972428080238271953	-2156822300147293923	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1602 2129 901 15 1663 2932 5040 1 9 41 5 119 202 218	2017-12-23	1	1	León	Castile and León	1	0	0
