uid	gender	age	city	state	country	ethnicity
5402729973003228314	1	1	Hermosillo	Sonora	0	1
-5195358605177659842	0	1	x	x	x	1
464075364785628892	x	x	Buenos Aires	Buenos Aires	0	x
7776542931493035437	x	x	Cergy	Île-de-France	0	x
-2832685713394336911	x	x	x	x	0	x
5133557727545669284	0	0	Granada	Andalusia	1	0
3581494308057131870	0	1	x	Distrito Federal	0	1
7699962992447026760	1	1	x	x	x	0
2898735471285838390	0	1	Móstoles	Community of Madrid	1	1
3350715055067851326	x	x	Madrid	Community of Madrid	1	x
3012816954053525952	x	x	x	Sinaloa	0	x
-5775575131223949491	1	0	x	x	x	1
-1598660791490788516	x	x	x	x	x	x
-7194000342842130619	x	x	x	x	x	x
-5147013690311985711	0	1	x	x	x	0
-7941921389958534639	0	0	x	x	x	0
2109300439535984109	1	1	x	x	x	0
-3126525053867132748	x	x	Kansas City	Missouri	0	x
-4720071960694365298	1	1	Córdoba	Andalusia	1	0
-1152501862890150987	1	1	Córdoba	Cordoba	0	0
6556754730819701392	1	1	Santa Cruz de Tenerife	Canary Islands	1	0
-6022692161919315044	x	x	Santa Fe	Santa Fe Province	0	x
-8306397262229659697	0	0	New York	New York	0	1
-1557371995590217138	1	0	Buenos Aires	Buenos Aires	0	0
-1739075544817052733	x	x	St. Louis	Missouri	0	x
4338783615166642976	0	1	x	Buenos Aires	0	1
7968978719101440889	x	x	x	x	x	x
-1485724375151129426	x	x	Laayoune	x	x	x
-8631195557994075093	x	x	Bogota	Bogota	0	x
-6636230512367182089	0	0	Las Palmas de Gran Canaria	Canary Islands	1	0
8483415487847741613	x	x	x	x	x	x
7986700898250637547	x	x	x	x	x	x
-1541079819297446646	1	0	x	x	0	0
9048862879600610276	0	1	Río Primero	Cordoba	0	0
-5369024329295323599	0	0	Buenos Aires	Buenos Aires	0	0
7095763832491105044	x	x	Barcelona	Catalonia	1	x
-6728716978358411676	1	1	x	x	x	0
5452622591860145481	x	x	x	Basque Country	1	x
-83742325738353969	0	1	Madrid	Community of Madrid	1	0
-4978761522779966065	0	1	Hutchinson	Minnesota	0	1
-4287155939215051544	x	x	x	x	0	x
-1332487818327534590	0	0	x	x	x	0
-4561937218707971569	x	x	x	x	x	x
-6548121513564035349	x	x	x	x	0	x
-3973945170767440578	x	x	Barakaldo	Basque Country	1	x
5946851154080600211	1	1	Mar del Plata	Buenos Aires Province	0	0
7946790045110899551	0	1	Dos Hermanas	 Spain	1	0
-8307761568071756917	0	0	x	x	x	1
1460951797823884039	1	1	x	x	x	0
-3331590555666624797	0	1	x	x	x	0
923176804690950283	1	1	x	x	x	0
3446323647534943880	x	x	x	x	x	x
-8902590463523774414	0	1	x	x	x	0
-2029439080965724789	1	0	Fujikawaguchiko	Yamanashi	0	1
-591392861309368538	x	x	São Paulo	State of São Paulo	0	x
1070337912738842928	x	x	x	Galicia	1	x
3987259148945786668	1	1	Montevideo	Montevideo Department	0	0
8302845838317714687	x	x	Ciudad Autónoma de Buenos Aires	 Argentina	0	x
7028177070903597567	1	1	x	x	x	0
-2203413728722212212	x	x	x	x	x	x
-8181815142172396653	x	x	x	x	0	x
-4044237021421672786	0	0	x	x	0	1
5586714395749427304	x	x	x	x	x	x
5129916052574294138	x	x	x	x	x	x
-2813856620405554955	x	x	Caracas	Capital District	0	x
8218960936688582538	0	0	Sitges	Catalonia	1	1
2912426860137196657	0	1	x	x	x	1
-3997826634189189878	x	x	Utopia	Texas	0	x
4504796936761037800	1	1	Río Tercero	Cordoba	0	1
-594610887847525100	0	0	x	x	x	1
5130925664905621028	x	x	Mexico City	Mexico City	0	x
3210570945920372115	0	0	x	x	0	0
-3253112114003443647	x	x	x	x	x	x
5870988031911022128	x	x	Frontera	Coahuila de Zaragoza	0	x
-7721290021938971298	1	1	x	x	0	0
-5835084541292003485	0	0	Stevenson Ranch	California	0	1
-6369545306049181136	x	x	x	x	x	x
-6837181093357161843	0	1	x	x	x	1
-6658364607385524760	x	x	Barranquilla	Atlantico	0	x
-1291529259218263125	x	x	Algarrobo	Andalusia	1	x
2292332992568119794	0	0	x	x	x	0
6392310609493904068	1	0	x	x	x	0
7833961066779395587	1	1	x	Región Metropolitana	0	0
406233673815028716	x	x	Barcelona	Catalunya	1	x
-9206986203182813052	1	1	x	x	x	0
7669213207944523742	0	0	Santiago	Santiago Metropolitan Region	0	1
2601554280887227557	x	x	x	x	x	x
-7725846533268115592	x	x	Los Angeles	California	0	x
-5819823314069117621	0	0	x	x	x	0
-3930224375168308092	x	x	x	x	x	x
-4790490970538392151	x	x	x	x	0	x
-1292060900912999695	0	1	Buenos Aires	Buenos Aires	0	1
7910746085426155780	1	1	General Pinedo	Chaco Province	0	0
2917219903167841396	x	x	Buenos Aires	Buenos Aires	0	x
-8060068354457908985	x	x	Coffeyville	Kansas	0	x
-212629951669674332	0	0	Lorca	Region of Murcia	1	1
-2658202884923732157	0	0	Madrid	Community of Madrid	1	0
-4986903242770560142	0	1	x	State of Mexico	0	1
-4572240680965249915	0	1	x	Misiones Province	0	0
2665932538306196434	x	x	Zaragoza	Aragon	1	x
-4764382963979464786	0	0	x	x	x	1
6341022049444360336	0	1	San Salvador	San Salvador Department	0	1
-5822810653661055089	0	0	x	x	x	1
7574738672519852506	1	0	x	x	x	0
6585041973425171282	1	1	x	x	x	0
7380422328780574730	x	x	Logroño	La Rioja	1	x
-5226134864162831778	1	0	Barcelona	Catalonia	1	0
8517808103952296971	x	x	x	x	x	x
-3772441171512218985	1	1	Chillán	Bío Bío Region	0	1
220777040307090727	x	x	x	x	x	x
-3449407947343434397	0	0	Lima	Callao Region	0	1
-1966285475316521090	1	1	x	x	x	0
-2647516150784410991	x	x	x	Tver Oblast	0	x
-3891585357743659406	1	0	x	x	x	1
-2486689992127239742	1	1	x	x	x	0
2358319548007260608	1	1	Buenos Aires	Buenos Aires	0	0
-4699996741039184543	0	0	Madrid	Community of Madrid	1	0
-3913986096767439930	x	x	San Luis	San Luis Province	0	x
-1547089453724506636	x	x	x	x	x	x
-6465029666806160743	0	1	Hacienda Heights	California	0	0
-5784379662543684452	1	0	Navalperal de Pinares	Castile and León	1	1
6576683326281627824	1	1	Cosquín	Cordoba	0	0
2942259249832887692	0	1	Porcuna	Andalusia	1	0
-743096515798119733	0	1	Seville	Andalusia	1	1
-7557262467863685952	1	1	x	x	x	0
-6077296085793667147	x	x	x	x	x	x
6066955646852793440	x	x	x	x	x	x
-9208377336366902990	0	1	x	x	x	1
-6265130082568070055	x	x	Puerto Vallarta	Jalisco	0	x
2020521034602663039	1	0	x	x	x	1
-5168003653565663050	0	1	x	x	x	0
-6801351058061398980	0	1	x	x	x	0
2580900941769250679	x	x	x	x	0	x
-6358195399709759317	x	x	Madrid	Community of Madrid	1	x
6565449912404966512	x	x	Collinsville	Oklahoma	0	x
11724087098619169	x	x	x	x	x	x
8521009823565922721	0	1	Granada	Andalusia	1	1
-1270900295295269881	0	0	x	x	x	0
9058137163958756657	1	1	x	x	x	0
-2689582439158618814	x	x	x	x	0	x
-1084512293378811301	1	1	Chihuahua	Chihuahua	0	0
-6545646201611621829	x	x	x	Valencian Community	1	x
6802735862572897020	1	0	Noáin	Navarre	1	0
7753208305168166809	0	1	x	x	0	1
-6552769646288043109	1	0	x	x	x	1
-1104025528960058099	x	x	x	x	x	x
1042718326389932884	0	1	x	x	x	1
4527299839671759764	x	x	x	x	x	x
8793720994935979332	x	x	x	x	x	x
3058934527656720139	x	x	Alicante	Valencian Community	1	x
6864154493087955489	x	x	Cercado de Lima	Municipalidad Metropolitana de Lima	0	x
3522834495636983674	0	1	x	x	0	0
6747065229106537668	1	1	Morón	 Argentina	0	0
-6751721248902157273	x	x	x	x	x	x
6884095919004601011	0	0	Cali	Valle del Cauca	0	1
8558697981227498263	x	x	Vilafranca del Penedès	x	1	x
-771613610532708267	0	1	x	x	x	0
-137121255594330226	x	x	x	x	x	x
5956911292453206077	1	1	Miami	Florida	0	1
7566816128660959741	x	x	Ciudad Real	Castile-La Mancha	1	x
4580412390502615151	x	x	x	x	x	x
2016823974980691630	0	0	x	x	0	1
8034424293049032821	1	1	x	x	x	0
-39438479558381427	1	1	x	x	x	1
-3956883193480624258	0	0	x	x	0	1
-5899530000727241768	1	1	Neuquen	Neuquen	0	0
-5308771658892949494	x	x	Owo	Ondo	0	x
-71031755116469564	0	0	x	x	x	1
1092098898320405125	x	x	x	x	0	x
2271850294372783961	1	0	Benito Juárez	 Distrito Federal	0	1
7449924545722154499	1	0	x	x	0	0
-939989096827575987	1	1	x	x	x	0
-7762283952596149884	1	1	x	x	0	1
6509058173490613998	x	x	x	x	x	x
-3919894083773081604	0	0	x	x	x	0
-7026632151944367693	0	1	Alicante	Valencian Community	1	1
-8072521291789199480	1	1	x	x	0	0
-4725416629639630803	0	0	Barranquilla	Atlantico	0	1
-1765089166783033600	1	1	x	x	x	0
312380113063623358	1	0	Mar del Plata	Buenos Aires	0	0
7621686583319599232	x	x	Buenos Aires	Buenos Aires	0	x
-7572320460147666662	x	x	Buenos Aires	Buenos Aires	0	x
-7395303079940274445	x	x	x	x	x	x
-6977734166155049270	x	x	Rosario	Santa Fe Province	0	x
-9199892163824627043	1	1	x	x	0	0
-3196017207698450291	0	0	Rosario	Santa Fe Province	0	1
-7359304229453985558	x	x	x	x	x	x
-6694822301673759894	x	x	León	Guanajuato	0	x
4889025161285039065	x	x	x	x	x	x
7392157700254428529	x	x	x	x	x	x
-3097040156896119737	0	1	x	x	x	1
389293038898776907	x	x	Madrid	Community of Madrid	1	x
-1113614447198472937	1	0	Don Torcuato	Buenos Aires Province	0	0
-5400217387351703313	0	1	x	x	x	0
-1134574906841092945	0	0	x	x	x	1
-4790352925149524804	x	x	Tucson	Arizona	0	x
-2755084312457069049	x	x	x	x	0	x
-3489945122818904679	0	1	x	x	x	1
-8208575994661343710	0	0	x	x	0	0
-421305376589125796	x	x	Madrid	Community of Madrid	1	x
6576179768702565512	0	0	Madrid	Community of Madrid	1	1
-1570012179542541156	x	x	x	x	0	x
-6975531395009076296	1	1	Mexico City	Mexico City	0	1
5431334897704479237	0	1	x	x	x	0
4117666231189894252	x	x	x	x	x	x
-6132836315618304312	x	x	Santiago De Los Caballeros	Santiago Province	0	x
-1369646888128500982	1	1	Oberá	Misiones Province	0	0
-7112341549535104958	1	1	Corvera de Asturias	 España	1	0
7162179470860808848	x	x	x	Catalonia	1	x
-1184708830348306823	1	1	x	x	x	0
-1824805920408199302	x	x	x	x	x	x
-4647642077206894086	1	1	x	x	x	0
4922040360663834181	x	x	Mexico City	Mexico City	0	x
303398106741021088	x	x	x	x	x	x
-2519615754004419017	x	x	x	x	x	x
5382555097990224934	x	x	x	x	x	x
-5034143722357018930	0	0	Luján de Cuyo	Mendoza Province	0	0
5830595083157486208	0	0	x	x	x	1
2725265740573214791	1	1	x	x	x	1
962683282241645144	x	x	Providencia	 Chile	0	x
-4027128458163016608	x	x	x	x	x	x
-139128372994567090	x	x	x	x	x	x
-69789907943160546	0	0	Pucacaca District	San Martin	0	1
-3085987797214316802	1	1	Buenos Aires	Buenos Aires	0	0
261606960168501418	0	0	x	Andalusia	1	0
8804843975138111647	1	1	x	x	x	0
-7428647923014509168	x	x	Los Angeles	California	0	x
-8909346700500809502	1	1	Morón	Buenos Aires Province	0	0
6669625367064195852	x	x	x	x	x	x
5795362811312322653	x	x	Córdoba	Andalusia	1	x
8007215371771276871	0	0	x	x	x	0
-126998041807128675	1	0	Barcelona	Catalonia	1	0
-1904140012258179770	x	x	x	x	0	x
5569080449155217552	x	x	Móstoles	Community of Madrid	1	x
-7947717210274476548	1	1	Gualeguaychú	Entre Rios	0	0
-6221661852824221338	0	1	x	x	x	0
5520404071319030340	1	0	x	x	x	0
7951626621795222129	x	x	x	x	0	x
1869439348927534285	x	x	x	x	x	x
3605176335751771697	0	1	Villa de Merlo	San Luis Province	0	0
-2068437664687359581	0	0	x	x	x	1
-41805897092802456	1	0	x	x	x	1
6847287915679836698	x	x	Puebla	Puebla	0	x
-4278569360977583611	0	1	Manila	Metro Manila	0	1
-3880467925098949784	1	1	Miami	Florida	0	0
3928305494161176208	x	x	x	x	x	x
-6918068154055827056	0	0	x	x	x	0
-5126585701538258935	0	0	x	Asturias	1	0
-8937896869695382013	0	0	x	x	x	1
3320426385692446952	0	0	Los Angeles	California	0	1
-8983676818428554184	0	1	København	x	0	0
-6810572945248602635	1	0	Mississauga	Ontario	0	0
6315725025498504510	1	0	x	x	x	0
-1930023942374721466	x	x	x	Anzoategui	0	x
7209654000338707630	x	x	x	x	x	x
655618684905233592	1	0	x	Sonora	0	0
-7670024823273109261	0	1	x	Federal District	0	1
-2716849991435260985	x	x	x	x	x	x
5999252496563747422	0	1	x	x	1	0
4493625927345187279	0	0	x	Andalusia	1	1
-8967834696427958684	x	x	x	x	x	x
5353133119674412612	1	1	x	x	x	0
-5665136306764589960	x	x	x	x	x	x
7517397959168731090	x	x	x	x	x	x
-7204549701874353968	x	x	x	x	x	x
-4957738704770569007	0	0	Santiago	Santiago Metropolitan Region	0	0
-8104992572213724885	0	0	Asunción	x	0	0
-5290153541937181579	x	x	Ciudad Autónoma de Buenos Aires	 Argentina	0	x
-5757543852271543500	x	x	x	x	x	x
-4911278991065753025	x	x	x	x	x	x
3860902256325325503	1	0	Pasaia	Basque Country	1	0
-2129196973694460347	x	x	x	x	x	x
5662573528314974491	0	0	x	x	x	0
2790300627232272306	0	1	x	x	x	1
-4869823659883710765	x	x	x	x	x	x
8562026512376558940	0	0	San Francisco	California	0	1
-2250893898355376555	0	1	x	x	x	0
-5826576630323779978	1	1	x	x	x	0
-5082682678719675858	x	x	Santiago de Compostela	Galicia	1	x
3221273721342635569	x	x	Tegucigalpa	Francisco Morazán Department	0	x
7345008489102849180	0	0	Salsipuedes	Baja California	0	1
-3839499650628468047	0	1	Seville	Andalusia	1	1
-7066925323599607106	0	1	x	Galicia	1	0
-7919937825738980994	x	x	x	x	x	x
1174926924020937827	1	1	x	x	x	0
5165793792444998619	0	0	x	x	x	1
-7989532368020942492	0	1	x	x	x	1
-5070016020532745692	0	0	x	x	0	1
-7244332087134445937	0	0	Córdoba	Andalucía	1	1
-3587655169999496818	1	1	Villa de Merlo	San Luis Province	0	1
-7420410452616552785	0	0	Salta	Salta Province	0	1
-5705525239805598534	x	x	x	x	x	x
-2772157183788877737	0	1	Tigre	Buenos Aires Province	0	0
3551827577452726154	x	x	x	x	x	x
-6460420735507417858	x	x	Toledo	Ohio	0	x
-6079900508215605950	0	0	x	x	x	0
2727254349024377525	1	1	Buenos Aires	Buenos Aires	0	1
8707807165295827359	x	x	Mexico City	Mexico City	0	x
-3570379237570529192	0	0	x	x	x	0
-8718649881502450012	x	x	x	x	x	x
1012310778234013201	x	x	Jerez de la Frontera	Andalusia	1	x
7379334270117691707	x	x	x	x	x	x
8719342102840864566	1	1	Neuquen	Neuquen	0	0
-6593795874149607212	1	0	Llucmajor	 Spain	1	0
4901395063080480938	x	x	Mar del Plata	Buenos Aires Province	0	x
2212916868834286419	x	x	x	x	1	x
-6094168143200277770	0	1	Bogota	Bogota	0	1
6326965328999073535	1	0	Zarate	Buenos Aires Province	0	1
-1751138484654343069	x	x	x	x	x	x
-4417168838514098808	0	0	x	x	x	1
1533748326638875042	1	0	x	x	0	0
8651479650744838494	0	0	Navalmoral de la Mata	Extremadura	1	1
-3446850847160836824	x	x	Buenos Aires	Buenos Aires	0	x
4841863737689579367	x	x	Zapopan	Jalisco	0	x
5550686671961088968	0	0	x	x	x	0
4535524573656740463	0	0	Torroella de Montgrí	Catalunya	1	0
6058758822288420006	0	0	x	Carolina	0	1
5910191102561123746	x	x	x	x	x	x
-8600191878546084684	0	1	x	x	x	1
-6898074029580752552	x	x	x	x	x	x
-1435306227907259441	1	1	x	Tucumán	0	1
4651145524176335271	0	0	x	x	x	0
9047300273468502875	1	0	x	x	x	0
-7280233791478289355	1	1	x	x	x	0
-65309285996583560	0	0	Lomas de Zamora	Buenos Aires Province	0	1
-8753033971385384804	1	1	x	x	x	1
2358056929959836989	1	1	x	x	x	1
-8524961607457125319	1	0	Aranda de Duero	 Spain	1	0
1404626289690509415	x	x	x	Basque Country	1	x
7730271011234158864	1	1	x	x	x	0
-7957164445591071102	0	1	Seville	Andalusia	1	1
-6549573959000576945	0	0	x	x	x	0
1951407531044843687	1	0	x	x	0	0
1449962548337644037	x	x	New York	New York	0	x
-2907711736684459316	1	1	x	x	x	1
6363914265850857004	1	0	x	x	x	0
4240145353545171312	x	x	x	x	x	x
-4556519188080447986	x	x	x	x	0	x
-7566768194351698286	1	1	San Antonio	Texas	0	0
-554992611745824910	0	1	Corrientes	Corrientes	0	1
-3932179306207937993	0	0	x	x	1	1
7740131852149056278	0	1	Langreo	Asturias	1	1
-3902504902158948962	0	1	Barcelona	Catalonia	1	1
2259084958300003593	0	0	San Miguel	 Argentina	0	1
8756496446613243963	x	x	x	Andalusia	1	x
555208593185721436	x	x	x	x	x	x
-2684056281727227622	x	x	Oxnard	California	0	x
-4449658495769494152	x	x	x	x	x	x
-6706526972201966326	1	0	x	x	x	0
-1117317608733204309	1	0	Mexico City	Mexico City	0	1
354873052767153644	x	x	x	x	x	x
-5487596190933430081	0	0	x	x	x	1
3234772843892371144	1	1	Mexico City	Mexico City	0	0
755151347500401915	0	1	x	x	x	1
6378182837264944031	x	x	Écija	Andalusia	1	x
-6304624251594214724	1	0	Oñati	Basque Country	1	0
-744283783869718917	x	x	x	x	x	x
7169562062396599682	1	1	x	x	x	0
-959116514856759310	x	x	x	Asturias	1	x
-6533183391506473297	x	x	San Miguel de Tucumán	Tucumán	0	x
4441724256678982574	1	1	Montevideo	Montevideo Department	0	0
42983091092846866	1	0	Bentonville	Arkansas	0	1
-8997781160577137803	x	x	Los Palacios y Villafranca	Andalusia	1	x
-4233674567366167145	1	0	x	x	x	0
-2335653019893392051	0	0	x	x	x	0
6215773152210764498	0	0	x	x	0	1
88517702992395487	0	0	x	x	x	1
-9188911228614335137	1	1	Morón	Buenos Aires Province	0	0
-1934948881859870610	0	1	x	x	x	1
-1509871808433067410	0	0	x	x	x	0
-3071435809315866162	1	0	x	Asturias	1	0
5384024168965260643	x	x	x	Andalusia	1	x
8699766277914881864	0	0	Quito	Pichincha	0	1
-6933081923418183223	1	0	x	x	x	0
-4020400705778836325	0	1	Rosario	Santa Fe Province	0	1
7660719911567301082	0	0	x	x	x	1
5413997152331468849	0	1	x	Galicia	1	1
-7376441803185214758	0	1	Moreno Valley	California	0	0
7964466146477884606	1	0	x	x	0	1
8392242885642373559	x	x	x	x	x	x
-3712916586310060835	x	x	Ponce	Ponce	0	x
-26177118529220382	0	1	x	x	0	1
7174272140682304405	x	x	A Coruña	Galicia	1	x
1568986905670362730	x	x	Plasencia	Extremadura	1	x
3742499546698212294	x	x	x	x	x	x
-6636715130239606746	0	1	x	x	x	1
3308855447936277821	0	1	San Miguel de Abona	 Spain	1	0
5913285100894445126	1	1	x	x	x	0
6171008716305031983	0	1	x	State of Rio de Janeiro	0	1
9084218950049026628	1	1	Brownsville	 TX	0	0
-4940151471024454612	x	x	x	x	x	x
8651971754619457747	1	0	Torrejón de Ardoz	Community of Madrid	1	0
8541390157267004820	x	x	Mexico City	Mexico City	0	x
-6651432260743037106	1	1	Pawnee	Oklahoma	0	1
-8303100756892083440	0	1	Buenos Aires	Buenos Aires	0	1
140182052963835273	x	x	x	x	x	x
9134172492766285073	1	0	x	x	x	0
8677922370090672474	0	1	x	x	0	0
-8622247468354939898	x	x	x	x	x	x
-2858114454504968004	x	x	Ciudad de México	Ciudad de México	0	x
5307243701513244130	1	1	x	x	x	0
-3550477892065515164	1	0	San Carlos	California	0	0
4595788557561642654	1	0	x	x	0	1
7019622358548436104	0	0	Santiago	Región Metropolitana	0	0
-4274981491559110501	1	1	x	x	x	1
4441573059274964580	x	x	x	x	x	x
4830979331378979127	x	x	x	x	0	x
9037587377079574796	x	x	x	x	1	x
-4355081837942160143	x	x	Tampa	Florida	0	x
8092867792906060672	0	0	Ponce	Ponce	0	1
-3616354811158776324	0	0	x	x	x	1
-4429474855776845018	0	1	Rocha	Rocha Department	0	0
-6816751973225671241	0	0	x	x	0	0
3881018497071002051	0	1	x	x	x	1
4008288972958008384	0	1	x	x	x	0
-7136322252178081788	0	0	Guayaquil	Guayas	0	1
-5183311781453174637	x	x	Mijas	Andalusia	1	x
5287485332892929851	x	x	x	x	x	x
-4617351363729878235	x	x	Elche	 Spain	1	x
-8034444787473408404	x	x	x	x	x	x
361680807805475195	0	1	x	x	x	0
-2028808395255757741	0	0	Móstoles	Community of Madrid	1	0
-4146602613135147113	x	x	Ciudad Autónoma de Buenos Aires	 Argentina	0	x
2547436220211131859	x	x	x	x	x	x
7946913693382240551	x	x	Alicante	 Spain	1	x
-7318760109992959235	x	x	x	Lazio	0	x
-8204663605372917096	x	x	x	x	x	x
-1535001501497393138	x	x	Seville	Andalusia	1	x
1086348085526394050	x	x	Valladolid	Castile and León	1	x
-6065366979242718190	x	x	x	Galicia	1	x
3488894501429695123	x	x	x	x	x	x
6930199497902781738	x	x	x	x	x	x
1559656974503489946	0	1	x	x	1	1
-7419015993278954150	1	1	x	x	x	1
129242859086084503	x	x	Madrid	Community of Madrid	1	x
5029987942325208332	0	0	x	x	x	0
698406680993916262	1	1	Buenos Aires	Buenos Aires	0	0
-8354995470295179828	x	x	Wichita	Kansas	0	x
3828328001190880448	1	0	x	x	x	1
6222947734700916081	x	x	Huelva	Andalusia	1	x
-2566146579719862631	x	x	x	x	x	x
299399880447949672	x	x	Cartagena	Region of Murcia	1	x
-3019496569389976012	x	x	Madrid	Community of Madrid	1	x
7599880791298273243	0	0	x	x	x	1
7105585873183008014	0	1	New York	New York	0	1
-7837136471087657864	0	0	x	x	x	1
-3773355834987041479	x	x	x	x	x	x
6899182087793314370	x	x	x	x	x	x
8148576441967108110	0	0	x	Buenos Aires	0	1
7934880242469057957	1	1	x	Buenos Aires	0	0
-4484136998420553703	x	x	Buenos Aires	Buenos Aires	0	x
-877454757465948757	1	1	Zarate	Buenos Aires Province	0	0
-6627851058627037466	1	0	Hermosillo	Sonora	0	1
-8704238963362667427	1	1	Villa Ballester	Buenos Aires Province	0	0
6465945863790166213	x	x	x	x	x	x
3875946402355882517	0	0	Barcelona	Catalonia	1	0
928920712904927016	x	x	Tarragona	Catalonia	1	x
-7971362320787071264	0	0	x	x	x	1
3365885458544528651	0	1	x	x	0	0
3938929051016087272	1	1	x	x	1	0
-6345851369126518070	1	0	x	x	0	1
-588359931753681029	x	x	Buenos Aires	Buenos Aires	0	x
3050142323552525204	x	x	x	x	0	x
-1352608299851033759	x	x	x	Balearic Islands	1	x
8092761006811862905	x	x	x	x	1	x
-2784193624855185972	1	1	x	x	0	0
-6290070779197384868	x	x	x	x	x	x
2466875974710033584	0	0	x	x	x	0
-6503387510829951085	1	0	Santa Cruz de Tenerife	Canary Islands	1	1
-3272209760030162022	x	x	x	x	1	x
-8705672369521056558	0	0	x	x	x	0
8650048728273949149	1	0	Warsaw	 Poland	0	1
-7787028836638728020	0	0	x	x	x	1
421863167491495659	x	x	Seville	Andalusia	1	x
6300431099806106565	1	1	Córdoba	Cordoba	0	1
-5573615800064730362	x	x	Caracas	Capital District	0	x
3199001343447457882	1	1	x	x	x	0
-7844823673829803546	x	x	Port de Sagunt	Valencian Community	1	x
6820296760924045934	x	x	x	x	x	x
4556098378083296644	1	0	Mexico City	Mexico City	0	0
-5167900521689257277	x	x	x	x	x	x
4318332052909940197	0	0	x	Catalonia	1	1
8704532928462374877	x	x	x	x	0	x
-5205562495234275375	x	x	Ecatepec de Morelos	 México	0	x
-6849016679223265154	1	1	San Luis	San Luis Province	0	1
-2956899052466301218	x	x	Buenos Aires	Buenos Aires	0	x
3602145225155839230	0	1	Waukesha	Wisconsin	0	1
-142337611715370023	1	0	x	x	x	0
7687219430484587222	0	1	Ramallo	Buenos Aires Province	0	0
-6427167952745942706	x	x	x	x	x	x
-2711676554614905991	1	0	Valencia	Valencian Community	1	0
6031394681088910314	0	0	x	x	x	0
4383794230022006409	x	x	x	x	x	x
-1725262755126523747	1	1	x	Region of Murcia	1	0
8249582805031156773	1	0	x	x	1	0
-1838546342387512552	x	x	x	x	1	x
5949660786767903356	0	1	x	x	x	1
-3642845923125023045	1	1	St. Cloud	Florida	0	1
2623325835101700840	x	x	x	x	x	x
3893654383514122468	x	x	x	x	x	x
-7833911217042606191	x	x	Seville	Andalusia	1	x
8023035413232465655	x	x	x	Valencian Community	1	x
-7149618320185721262	0	1	Esperanza	Santa Fe Province	0	1
-3013829619694816331	x	x	x	x	x	x
2638016242305999595	0	0	x	x	x	0
6933099303791388029	1	0	x	x	1	0
-1202318444324154014	1	1	Malaga	 Spain	1	1
-1272402182430779479	x	x	x	x	1	x
-5725790759727962026	x	x	Las Vegas	Nevada	0	x
7359894116587200053	0	1	x	x	x	0
8905083056806282374	x	x	x	x	x	x
7528337402501288818	x	x	Alcorcón	Community of Madrid	1	x
-1936259564094842298	1	1	x	x	0	0
-4548295326662066102	x	x	x	x	x	x
4789785647676592218	x	x	Nueva Carteya	Andalusia	1	x
248599038977253536	x	x	Berlin	Berlin	0	x
6968432962379555806	1	0	x	x	x	0
6095639957787749364	x	x	Zaragoza	Aragon	1	x
9034855419968653742	x	x	x	x	x	x
3524943999550485895	0	0	x	Basque Country	1	1
7787236760149493348	1	1	x	x	x	0
8627068154908243041	x	x	València	Comunitat Valenciana	1	x
1290153176667341726	1	1	x	x	x	0
-6815996882696317490	1	1	x	x	0	0
5131988813727483480	x	x	Santiago	Santiago Metropolitan Region	0	x
3913150897761144827	0	0	Ciudad Bolívar	Bolívar	0	1
-6769786709919759601	0	0	x	Buenos Aires Province	0	0
4197315357698561676	0	1	x	x	x	1
-5770650750495962275	x	x	x	x	x	x
-7598801193586470031	1	1	x	x	1	1
1093063451862509717	x	x	x	x	x	x
-5265488980459796222	0	0	x	x	x	1
8168196357044652741	x	x	x	x	x	x
8704953936071777684	1	1	Córdoba	Cordoba	0	0
1095541508327144926	x	x	x	x	0	x
2039885691046629053	0	0	x	x	x	0
-9169093990475286828	0	0	x	x	x	1
-3780351610001611735	0	1	Madrid	Community of Madrid	1	1
3969325459424690538	0	1	x	Antioquia	0	0
-2756768895042971123	x	x	x	x	0	x
1492193349983721566	1	0	x	x	x	1
-4013650549074581448	1	0	San Nicolás de los Arroyos	 Argentina	0	0
-5821085748872189563	0	0	Puebla	Puebla	0	1
1689829264870920433	x	x	x	x	x	x
5381170526671366031	0	1	Caguas	Caguas	0	1
6522269421091558821	1	0	x	x	x	0
-8752959617991391068	1	1	x	x	0	1
-4240326296237889423	1	0	x	Andalusia	1	0
4705327829912175745	1	1	x	x	x	0
2692620488024467602	1	0	Buenos Aires	Buenos Aires	0	0
5232081144490632880	0	1	x	Catalonia	1	1
-2350421706242610559	x	x	x	x	x	x
4335747791793031928	0	0	x	x	x	1
-1593205435549088068	0	0	Buenos Aires	Buenos Aires	0	0
6615254688860436207	0	0	Ciudad de México	Ciudad de México	0	0
-6110436961687992441	1	1	x	x	x	0
1968425262608460781	x	x	Mar del Plata	Buenos Aires Province	0	x
-3653385057886436230	1	0	Córdoba	Cordoba	0	0
1293742668002042973	0	0	x	x	x	0
-7600514656574052746	x	x	x	x	x	x
6844686956854322040	x	x	Morón	Buenos Aires Province	0	x
9160949663906519540	x	x	x	x	x	x
-7769190009235989809	0	1	Mexico City	Mexico City	0	1
6466390286411790902	1	0	x	Catalonia	1	0
-6860447912457778472	0	0	x	x	1	0
-6801613237580689460	1	1	Neuquén	 Argentina	0	0
2719138030874261466	x	x	Puerto del Rosario	Canary Islands	1	x
356367569593019159	1	1	x	x	x	1
