tid	uid	text	date	gender	age	city	state	country	ethnicity	label
-6137405997999216100	-8305065055084640059	user user ale wiem , wiem . do zmp przyjmowali do 35 roku życia	2018-7-3	1	1	Warsaw	Masovian Voivodeship	1	0	0
6601825922043045511	-1891029395597084473	user francuzi nie zagrają otwartej piłki i belgia nie będzie miała tak fajnie jak wczoraj .	2018-7-7	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
101179165305070775	-7469292299329137016	rt user : user wczoraj swoich rodaków wyzywales od bolszewików a dzisiaj usilujesz być piękny i wspaniały . a jesteś pan zwykły …	2018-11-11	x	x	x	x	x	x	0
101179165305070775	-7469292299329137016	rt user : user wczoraj swoich rodaków wyzywales od bolszewików a dzisiaj usilujesz być piękny i wspaniały . a jesteś pan zwykły …	2018-11-11	x	x	x	x	x	x	0
-7120651359699709130	-8305065055084640059	user user haha , a jesteśmy w dwóch różnych pokojach :-)	2016-12-23	1	1	Warsaw	Masovian Voivodeship	1	0	0
6975102463759054607	-8305065055084640059	user wolność , czyżby ? a nie dyby kanonów piękna ?	2017-2-20	1	1	Warsaw	Masovian Voivodeship	1	0	0
7592534008702519848	4149308855696923796	user niema co przyspieszać decyzji sędziego ale skoro robi 3 min przerwy na var adolicza 1 min to coś nie tak	2017-9-30	x	x	x	Lesser Poland Voivodeship	1	x	0
-6570269795762620726	-853612404174922601	user aż mi poprawił humor od rana hahahaha	2018-8-24	1	1	x	x	x	0	0
-1794834812357122424	-1891029395597084473	user tylko coś z tymi zmianami dziwnie , bo lasickas jest skrzydłowym , a paulius to chyba środkowy pomocnik .	2018-8-21	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-5808680113628573989	4149308855696923796	user idzie w jakieś pl tv ?	2018-9-5	x	x	x	Lesser Poland Voivodeship	1	x	0
4712108863323232742	6803181416508891510	user user a nienawiść jest zaraźliwa jak dżuma . jak to kiedyś ktoś powiedział .	2018-4-9	0	0	x	x	x	0	0
-1240551688366327930	-853612404174922601	rt user : user a co do tego meczu to wczoraj był , machester united z tottenhamem i go jednak nie oglądałam	2018-8-28	1	1	x	x	x	0	0
-1240551688366327930	-853612404174922601	rt user : user a co do tego meczu to wczoraj był , machester united z tottenhamem i go jednak nie oglądałam	2018-8-28	1	1	x	x	x	0	0
-858356921911455906	-6883528428632957456	user liczba karnych dla radomiaka też jest zastanawiająca :)	2017-6-17	1	1	x	x	x	1	0
-6351465358489016785	-853612404174922601	i see fire teraz o nie nie nie dusze się łzami dlaczego mnie tam nie ma hashtag	2018-8-11	1	1	x	x	x	0	0
-5842168141852565901	-6883528428632957456	user user user ej ja mam brata ! 😂	2018-3-25	1	1	x	x	x	1	0
-1518050145436108464	-1891029395597084473	stare grzechy wróciły . przy tylu sytuacjach to nie miało prawa tak się skończyć . szkoda .	2018-7-20	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-8418996131385889600	1483962902744798158	user user nic o historii , weź człowieku , twoja stara ma konto w powerbanku ?	2018-3-2	0	x	x	x	x	x	0
53986901503153197	1483962902744798158	user pisałem , kasowałem jest trochę tego , nie wszystko wszystkim musi się podobać , jeszcze sprawy światopoglądowe i konstytucja	2018-3-15	0	x	x	x	x	x	0
3382820509562960211	4149308855696923796	user misiek pewnie wtedy ustawił mecz . sprawa dla szymona j .	2018-10-20	x	x	x	Lesser Poland Voivodeship	1	x	0
7676706626425780671	-7469292299329137016	user ty masz pojęcie co to słowo uczciwość znaczy ? ? ?	2018-3-1	x	x	x	x	x	x	0
-1355196387178966342	1483962902744798158	user nie maja honoru , nie wiedzą co to godność	2018-5-18	0	x	x	x	x	x	0
-7875800198178585556	-8305065055084640059	user też się nie mogłam oderwać . magnes . tylko ten odwieczny problem : z autorem i dziełem . ale traktuję je autonomicznie .	2017-3-28	1	1	Warsaw	Masovian Voivodeship	1	0	0
-7980388546695391397	-8305065055084640059	user spokojnie , 4 wystarczy do pomocy , do pomalowania jest mieszkanie , nie pół bloku . user user user	2016-12-14	1	1	Warsaw	Masovian Voivodeship	1	0	0
-5063414850704917022	-8305065055084640059	user nie wszystkie podróże czy miejsca są dla psa komfortowe . to zbyt indywidualne . a była pod najlepszą opieką z możliwych 😉	2018-7-1	1	1	Warsaw	Masovian Voivodeship	1	0	0
-6308285430590054844	-8305065055084640059	lniany nefryt namiętny karnelian blask kalcytu wysmakowany oliwin droga pielgrzyma zapach imbiru próbuję kupić brązową i beżową farbę 😩 😩 😩	2017-1-28	1	1	Warsaw	Masovian Voivodeship	1	0	0
2714190634712086656	-1891029395597084473	user w sumie nie litewskie kluby , a suduva :p	2018-7-17	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
6603117109311084365	4149308855696923796	user user damian wysyłaj cv gorszy od nawalki niebedziesz napewno ;)	2018-6-29	x	x	x	Lesser Poland Voivodeship	1	x	0
5408987190119296479	-8305065055084640059	user user user oho , widzę , że w nastroju nieprzysiadalnym .	2017-5-13	1	1	Warsaw	Masovian Voivodeship	1	0	0
1225323860673769142	-6883528428632957456	user a co myślałeś , że na puchar polski w środku tygodnia przyjdzie 20 tys ?	2018-9-22	1	1	x	x	x	1	0
-4822360250625808721	-6883528428632957456	user siejewicz nie mogł obstawiać czegokolwiek a nie tylko swoich meczów	2017-2-22	1	1	x	x	x	1	0
-7304253714129667802	1483962902744798158	zaraz wszystkich wyjebię z konta	2018-3-29	0	x	x	x	x	x	0
-7359236991207631735	-853612404174922601	był jakiś wypadek na rodzie jagiellonów i widziałam roztrzaskane auto	2018-10-4	1	1	x	x	x	0	0
8173719245324651038	-8305065055084640059	bułgarski epizod by user 😎 url	2017-7-30	1	1	Warsaw	Masovian Voivodeship	1	0	0
-8285276468603502090	-1891029395597084473	user wrzucony filmik to fake . tam nie ma ani jednego z zawodników , o których piszecie :)	2018-6-7	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-2891932535017893644	4756326747970055695	user user super sposób na przypomnienie o sobie - zrobić z siebie debila . w tym user zawsze był trudny do pokonania .	2018-9-7	0	0	x	x	x	0	1
1011803903684245262	-8305065055084640059	z okazji hashtag wszystkiego najlepszego dla rodziców 😀 👍 👪	2017-6-1	1	1	Warsaw	Masovian Voivodeship	1	0	0
-8193450480455953380	-6883528428632957456	user wystarczy , że michniewicz i matusiak oszukiwali podczas meczów 😂 na to jest zgoda , bo to kumple 😂	2018-10-27	1	1	x	x	x	1	0
-7939845419143988131	-6883528428632957456	user user user na instagramie ma fotki z warszawy wiec wygląda że może jednak do innego klubu sie wybiera ?	2016-1-5	1	1	x	x	x	1	0
-9194018485624242584	-853612404174922601	user to musisz oglądać bo on jest zaginiony ale nie chce ci spojlerowac dfjkgstukc	2018-8-7	1	1	x	x	x	0	0
883004428464454974	-6883528428632957456	user user user serio myślisz , że rzeczniczka będzie odpowiadać na takie pytania ?	2017-7-19	1	1	x	x	x	1	0
-3370490183879700741	-853612404174922601	mięśnie brzucha szybko da się wyrobić , już tydzień ćwiczę , ale teraz nie mam siły się zebrać	2018-9-1	1	1	x	x	x	0	0
2334029193276311596	1483962902744798158	user w chorej głowie , chore tt , idź do burdelu maly faszysto	2018-7-14	0	x	x	x	x	x	1
-7171422572174390004	6803181416508891510	user e tam zaraz chora 😁 😁 . bez przesady . 😁 😁 😁	2018-9-11	0	0	x	x	x	0	0
6411943549696432589	-1891029395597084473	user toż to jak bug w fifie 😂	2018-7-30	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
6418632311191699547	4149308855696923796	user user podejrzewam ze sektor gości będzie tylko pusty lub ostatni otwarty	2017-8-11	x	x	x	Lesser Poland Voivodeship	1	x	0
5107431093477039609	4756326747970055695	user user user niestety większość z nich ma tylko jeden zwój więcej niż kura .	2018-5-7	0	0	x	x	x	0	1
6367306457027984858	1483962902744798158	user kiedyś miałem 180 tyś , skasowałem i spadło do 317 , także się zastanów	2018-10-23	0	x	x	x	x	x	0
1838846741644004726	-8305065055084640059	user a co robisz przy porannej kawie ? pasowanie ?	2018-4-5	1	1	Warsaw	Masovian Voivodeship	1	0	0
-4225749003828478792	-6883528428632957456	user user jeść hawajską i w dodatku sztućcami to chyba najwièkszy grzech na świecie :)	2017-3-13	1	1	x	x	x	1	0
-5067896930984222750	4756326747970055695	user user user pogadamy po ii turze i sformowaniu władz sejmików	2018-10-27	0	0	x	x	x	0	0
-6592558145458276138	-853612404174922601	jakie macie swoje pierwsze auta ? hashtag	2018-9-6	1	1	x	x	x	0	0
8656696237565676569	-6883528428632957456	user user user ej no ibisz wygląda na 18 lat ! przecież to komplement 😂	2017-6-16	1	1	x	x	x	1	0
-2450935808030316262	-853612404174922601	jak sobie choruje to nagle wszyscy sobie o mnie przypominają i coś chcą ale jak ja czegoś chce to nikt się nigdy nie odezwie zabawne	2018-10-17	1	1	x	x	x	0	0
-7697095272117090496	4149308855696923796	user user user wisła w tej kolejce niejest gospodarzem , podejrzewam ze gdyby była to minuta ciszy by też była	2017-8-19	x	x	x	Lesser Poland Voivodeship	1	x	0
2569962578397383178	-1891029395597084473	user user jak cie malo obchodzi , to nie bierz udziału w dyskusji .	2018-6-28	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-3561347281988526887	1483962902744798158	user kurwa cały tt śmierdzi przez ciebie	2018-5-25	0	x	x	x	x	x	1
7011611151751918640	1483962902744798158	user tw wolfganga , tw faraona i tw rycerza , tw balbina , tw michał	2018-6-23	0	x	x	x	x	x	0
312916310116675427	-8975500923800940700	user serdeczne pozdrowienia dla dziadka . może gdzieś się minęliśmy . tłumy nieprzebrane !	2018-11-11	0	x	Warsaw	Masovian Voivodeship	1	x	0
-5435726978674448099	-853612404174922601	żaden serial mi się teraz jakoś nie podoba	2018-10-30	1	1	x	x	x	0	0
8893814302754597651	4788509088180397538	user user pani opowieści o dziadku to inna wersja , , tata a marcin powiedział " 😆	2018-11-12	x	x	x	x	x	x	0
-1638502074017234703	1483962902744798158	rt user : hashtag alkohol to także toksyna	2018-5-25	0	x	x	x	x	x	0
5060081381835037687	-6883528428632957456	user user w ekstraklasie też nie ma	2015-12-29	1	1	x	x	x	1	0
1816206490888651736	1483962902744798158	user czemu tak kulturalnie łukaszu ? przeważnie jes głupku , ciemkiewiczu , warzeszko	2018-8-10	0	x	x	x	x	x	0
-3200219445603495130	-853612404174922601	user dlatego nie chce dzwonić xd pozdrów dziadka ode mnie , wygląda na to , że mamy ten sam poziom sklerozy xd	2018-10-18	1	1	x	x	x	0	0
-5287815709001150815	-6883528428632957456	user i na dodatek bardzo obiektywny.wczoraj komentarz że słaba frekwencja a u was jaka bo komentarza nie widziałem ? user	2016-2-28	1	1	x	x	x	1	0
8116646760719152409	-1891029395597084473	user szczególnie , że mówimy o letnim oknie , a wszystko , co najważniejsze w lm i le , dzieje się wiosną .	2018-8-10	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-5007186333120799888	4756326747970055695	user user user powtarzasz się . to świadczy o niskim poziomie inteligencji . takie iq na poziomie temperatury ciała .	2018-8-30	0	0	x	x	x	0	1
-7804561210905925963	-6883528428632957456	user trzeba mu współczuć skoro to dla niego takie ważne	2016-5-15	1	1	x	x	x	1	0
599872237333091527	1483962902744798158	co tu robić , zasmrodziła cały tt	2018-5-26	0	x	x	x	x	x	0
2241633773728829550	6803181416508891510	user ja czytam ! ! 😁 😁 😁 . bo temat mi bliski . dalej tak trzymaj ! ! ! 😁 😁 😁 👍 👍 👍 🥀 🥀 🥀	2018-8-1	0	0	x	x	x	0	0
3525717668364411608	-1891029395597084473	w clj u - 17 za to jest duża szansa na trzy drużyny z podlasia . talent białystok zagra z olimpią elbląg .	2018-6-11	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
8619206626924521357	-1891029395597084473	user user user user zastanawia mnie , co robi dwóch gagatków na lewo od rybusa i górala .	2018-6-25	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-2560905927353953858	-1891029395597084473	user tak , wypominam ci to , że czepiasz się wpisu , a sam pajacowałeś na boisku .	2018-10-1	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-999495336592041815	-1891029395597084473	user senegal musiałby zdobyć komplet punktów . nie róbmy jaj .	2018-6-19	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-7324005188215017368	-853612404174922601	skakałam na skakance bardzo długo i cant	2018-9-18	1	1	x	x	x	0	0
-1657286210796132981	-6883528428632957456	user pomyliło mu się ze średnią frekwencją na młynie w tym sezonie 😂	2018-10-8	1	1	x	x	x	1	0
-5225622125348330846	4149308855696923796	user user 2 lata pracy a szymon j . trenuj sztuki walki miesza z siłownia	2018-9-28	x	x	x	Lesser Poland Voivodeship	1	x	0
1250895962387233246	1483962902744798158	joł babiląd feat . junior stress / damian syjonfam wykonawcy beton jazz url	2018-4-7	0	x	x	x	x	x	0
9180134105787640161	-853612404174922601	no dobra za wcześnie wyszlam	2018-8-22	1	1	x	x	x	0	0
4337542362386041251	-1891029395597084473	jak takie karne gwiżdżemy , to i neymar był faulowany 😂	2018-6-26	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-1512780340488426831	1483962902744798158	user wściekła cwelica kaczorzyca karakanica jadowita	2018-4-20	0	x	x	x	x	x	1
406325193415750276	-853612404174922601	dajcie mi link do carpool karaoke z ari	2018-8-16	1	1	x	x	x	0	0
6137521349469898321	6803181416508891510	user odpowiadam ma pytanie 7 : polsce służymy ! ! polsce ! ! !	2018-8-3	0	0	x	x	x	0	0
7307187143513391446	-1891029395597084473	user a skończy się 0:0 , 0:0 , 0:0 , 0:0 i tak dalej 😁	2018-6-6	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
8584617884384354071	-6883528428632957456	user user no oczywiście że nie było bo można sobie pograć w piłke ręczną w polu karnym	2017-2-14	1	1	x	x	x	1	0
-5397845465499908306	-853612404174922601	moja miłość do ciebie wciąż płonie jak missisipi w ogniu 🔥 🔥 🔥	2018-9-30	1	1	x	x	x	0	0
8582757039120999048	-6883528428632957456	rt user : brawo kibice białej gwiazdy ! hashtag jest od teraz największą akcją hashtag w polsce ! url	2015-10-7	1	1	x	x	x	1	0
8582757039120999048	-6883528428632957456	rt user : brawo kibice białej gwiazdy ! hashtag jest od teraz największą akcją hashtag w polsce ! url	2015-10-7	1	1	x	x	x	1	0
6259121252830360236	1483962902744798158	user user user państwo teoretyczne , nikt nic nie wykrył	2018-5-26	0	x	x	x	x	x	0
7136086607620896460	-6883528428632957456	user może dlatego że w drugiej połowie już nie powinien grać	2017-4-9	1	1	x	x	x	1	0
-7847951343251026617	-7469292299329137016	rt user : user oczywiście , że po to , aby każdy złodziej i przestępca bał się , a uczciwy doczekał się sprawiedliwości , to …	2018-4-16	x	x	x	x	x	x	0
-7847951343251026617	-7469292299329137016	rt user : user oczywiście , że po to , aby każdy złodziej i przestępca bał się , a uczciwy doczekał się sprawiedliwości , to …	2018-4-16	x	x	x	x	x	x	0
-4233901159744352668	-8305065055084640059	user " gdyby tak rzucić wszystko i uciec w bieszczady " .	2017-4-2	1	1	Warsaw	Masovian Voivodeship	1	0	0
5569525346100946325	1483962902744798158	user niektórzy mają fajne życie bagietkę francuską , marmoladkę , lunch user coś powiesz ?	2018-10-11	0	x	x	x	x	x	0
6035638379522152015	-6883528428632957456	user wszyscy skupieni na tym fragmencie zamiast chwile później na lewej nodze .	2017-8-25	1	1	x	x	x	1	0
-2411366440709795749	-1891029395597084473	user to wciąż bliżej niż lechii	2018-7-21	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
8662358008333676529	-853612404174922601	czy to już czas na love actually ?	2018-11-2	1	1	x	x	x	0	0
1811335583252272162	1483962902744798158	user to jest tak biedne , jak twoja gazeta , albo biedniejsze	2018-3-2	0	x	x	x	x	x	0
-4631801091489524813	-853612404174922601	jezu ile moich mutualsow ma dzisiaj urodziny ! ! !	2018-9-27	1	1	x	x	x	0	0
-7496235791980533407	6803181416508891510	user to człowiek o mentalnosci alfonsa jakby powiedział w . gomółka . i tu trafił by w punkt .	2018-10-14	0	0	x	x	x	0	1
-6716715688735039701	4756326747970055695	user user user a 8 lat temu to user na kupkę papu nie mówił ?	2018-4-11	0	0	x	x	x	0	1
-8158796156883342144	-8305065055084640059	user no właśnie o tym jest ten tweet 😄	2018-3-2	1	1	Warsaw	Masovian Voivodeship	1	0	0
-377648541807170116	-853612404174922601	rt user : uwaga żeby wejść w zdjecia i ustawienia na messangerze trzeba kliknąć na nazwe	2018-11-13	1	1	x	x	x	0	0
-377648541807170116	-853612404174922601	rt user : uwaga żeby wejść w zdjecia i ustawienia na messangerze trzeba kliknąć na nazwe	2018-11-13	1	1	x	x	x	0	0
-8394158139404405586	4756326747970055695	user dwustu ? to jakieś trzy średniej wielkości parafialne chóry	2018-11-10	0	0	x	x	x	0	0
-5730363818877445542	1483962902744798158	user blagam , ja bym nie korespondował z user user	2018-9-29	0	x	x	x	x	x	0
951069539261136671	-6883528428632957456	user user jest coś takiego jak athletico ? chyba że athletic się połączył z atletico ale nic mi o tym nie wiadomo	2015-12-27	1	1	x	x	x	1	0
-6086342128740766420	4756326747970055695	user user user user cześć mazurek . znowu robisz za dyżurną idiotkę prezesa ?	2018-4-6	0	0	x	x	x	0	1
1868210077090718500	1483962902744798158	user najlepsze życzenie , pozdrawiam . jebać , jebać , nic się nie bać	2018-11-10	0	x	x	x	x	x	0
-4471254395697454750	-1891029395597084473	user tzn . tak - chodziło o to , żeby pokazać , jak różny jest odbiór bardzo podobnych dokonań .	2018-6-24	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
8835402069668236725	-7469292299329137016	rt user : user co to za marsz zjechali sie z calej polski bylo ich tylko piec tysiecy	2018-5-12	x	x	x	x	x	x	0
8835402069668236725	-7469292299329137016	rt user : user co to za marsz zjechali sie z calej polski bylo ich tylko piec tysiecy	2018-5-12	x	x	x	x	x	x	0
1578633469151477139	-8305065055084640059	rt user : młody user dzisiaj się żeni . najlepszego dla młodej pary 👍 🏻 👍 🏻 🥂 🥂	2017-6-25	1	1	Warsaw	Masovian Voivodeship	1	0	0
1578633469151477139	-8305065055084640059	rt user : młody user dzisiaj się żeni . najlepszego dla młodej pary 👍 🏻 👍 🏻 🥂 🥂	2017-6-25	1	1	Warsaw	Masovian Voivodeship	1	0	0
1192544510799414550	-6883528428632957456	user user user ale to były twoje obliczenia , a takie uznaję za pewnik 😂	2018-3-25	1	1	x	x	x	1	0
3073190865548285701	-1891029395597084473	user nie , muszę trochę odpocząć , bo ostatnie dni były dramatyczne .	2018-8-10	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
3969516595494655093	-8305065055084640059	strasznie miłe kiedy się wraca do domu , zmęczonym pada na łóżko i zanim głowa dotknie poduszki , pies i kot już się na ciebie gramolą . 🐕 🐱 ❤	2017-1-26	1	1	Warsaw	Masovian Voivodeship	1	0	0
-8132953117841863264	-853612404174922601	jak to wrzesień już jest , prdecież ja tylko mrugnęłam gdzieś pomiędzy czerwcem a lipcem a tu już 9 miesiąc roku , wtf	2018-9-1	1	1	x	x	x	0	0
-2322712234082265206	1428770462116595305	user miałeś odpisać " aż skali brak " , żeby rymowało się z " jeszcze jak ! " .	2018-11-11	0	0	Warsaw	Masovian Voivodeship	1	0	0
-8266829397823425677	1483962902744798158	user user user mamy swoich , proszę nie podsyłać biskup paetz zadbał , baranek boży	2018-8-15	0	x	x	x	x	x	0
-6192548672115755274	-853612404174922601	rt user : user user wy pierdolicie o jakimś albumie a ja już miałam nadzieję , że umrę w wakacje :(	2018-8-30	1	1	x	x	x	0	0
-6192548672115755274	-853612404174922601	rt user : user user wy pierdolicie o jakimś albumie a ja już miałam nadzieję , że umrę w wakacje :(	2018-8-30	1	1	x	x	x	0	0
-5598232026715853946	-6883528428632957456	user ja mam inne zdanie :) dla mnie jest mójtowaty :) troche jedzie na tej opinii z zeszłego sezonu a raczej cyferek jakie wykręcił	2017-5-31	1	1	x	x	x	1	0
6360673671539299599	4756326747970055695	user user i dobrze , przyjemność ze mną nie jest dla każdego .	2018-5-10	0	0	x	x	x	0	0
6537021016050770784	-7469292299329137016	rt user : user znany dziennikarz odchodzi z tvn szczujni nie wytrzymał fałszywej propagandy tvn ! ! !	2018-5-22	x	x	x	x	x	x	0
6537021016050770784	-7469292299329137016	rt user : user znany dziennikarz odchodzi z tvn szczujni nie wytrzymał fałszywej propagandy tvn ! ! !	2018-5-22	x	x	x	x	x	x	0
8734283975505460215	4756326747970055695	user biedna kobieto . ale wiem , lansu nigdy dość	2017-12-31	0	0	x	x	x	0	0
7165111662862550180	-6883528428632957456	user user mi wystarczy że będę miał aktualny skład wisły 😂	2017-9-12	1	1	x	x	x	1	0
3532232273616963191	-1891029395597084473	user nie wiem , o co ci chodzi w ogóle . w sezonie 2018/19 juniorzy to rocznik 2000 i młodsi , więc nie wiem , skąd masz ten 1999 .	2018-7-25	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
8208069433001947672	4756326747970055695	user user user user jakaś literówka się trafiła widzę . powinno być " z niego " .	2018-9-22	0	0	x	x	x	0	0
9145059389646840652	-853612404174922601	widzieliście kiedyś siebie we śnie ? bo ja nie	2018-8-18	1	1	x	x	x	0	0
-7548341272888475609	1483962902744798158	user jakieś zjebanie , nienawistni chuje bronią dostępu do przybytku miłości	2018-7-8	0	x	x	x	x	x	1
-5145496388038532294	6803181416508891510	user cesarzowo jak miło cię znów widzieć 😁 😀 😀	2018-6-8	0	0	x	x	x	0	0
-152586257085691156	-6883528428632957456	user czyli zaraz będzie obrażony 😂	2018-9-20	1	1	x	x	x	1	0
5012070169359524444	6803181416508891510	rt user : i na koniec . :-) url	2018-6-24	0	0	x	x	x	0	0
-8091339078206390309	1483962902744798158	user motyw goła stopa , zajebista sprawa	2018-7-27	0	x	x	x	x	x	0
-5484025620114279080	4756326747970055695	user user rozprowadzali w mon-ie ? to teraz już wiadomo co było z antkiem i kolegami z komisji smoleńskiej .	2018-3-29	0	0	x	x	x	0	0
7875514716825570165	1483962902744798158	gdzie nie spojrzę mam bana , a staram się być taki delikatny	2018-3-18	0	x	x	x	x	x	0
-4229076023272272457	-6883528428632957456	user dzięki za prezent urodzinowy :d	2017-1-30	1	1	x	x	x	1	0
505181610208322636	-1891029395597084473	user user user user user user na dole końcówka też jest żółta , jak się przyjrzysz dokładniej .	2018-7-14	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
2650817065519649042	-1891029395597084473	twitter powstał dla takich wydarzeń jak hashtag 😂 nie muszę oglądać , a bawię się doskonale 😜	2018-5-25	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-978023438932987462	4756326747970055695	user najwyższa pora przestać wierzyć w bajki . i pogonić tych wszystkich złodziei i zboczeńców w sutannach i habitach do watykanu .	2018-5-26	0	0	x	x	x	0	0
8934364715465053603	-853612404174922601	dobre sprawdzone studio tatuażu w gorzowie / bydgoszczy / toruniu ? hashtag hashtag	2018-8-17	1	1	x	x	x	0	0
109099441777338122	-1891029395597084473	user gryźli dłużej , tylko kolumbia zaczęła grać w piłkę i to nie wystarczyło .	2018-6-24	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-7472643611489936201	-853612404174922601	user ja mam tak jak trę oczy albo na nie naciskam , robisz często tak ?	2018-9-20	1	1	x	x	x	0	0
7214300257494751483	-6883528428632957456	user user user nikt nie mówi że będzie super.ale po chuj mam płakać ? nie mam 10 lat.jak ktoś przyjdzie to będzie info	2016-5-27	1	1	x	x	x	1	0
1711933034431422888	-1891029395597084473	user user ja się nie zgadzałem przed zmianą , ale był duży płacz .	2018-7-1	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-3334988704239790686	1483962902744798158	rt user : po maturze , chodziliśmy na carpaccio z tuńczyka .	2018-10-12	0	x	x	x	x	x	0
-3334988704239790686	1483962902744798158	rt user : po maturze , chodziliśmy na carpaccio z tuńczyka .	2018-10-12	0	x	x	x	x	x	0
-5253031379002563404	1483962902744798158	po chuj chodzą do tego kościoła i dzieci jeszcze posylaja , od dziecka nienawidzę	2018-10-5	0	x	x	x	x	x	0
-6520403165979976390	4756326747970055695	user całkowicie zmieniony tekst wypowiedzi publikowany przez mazurek .	2018-6-18	0	0	x	x	x	0	0
2732069638739353544	-8305065055084640059	user pasuje mi do ciebie ten obraz .	2017-10-20	1	1	Warsaw	Masovian Voivodeship	1	0	0
-7709330895804532374	4756326747970055695	user user ok , to pogadajmy o kościelnych pedofilach , księżach żyjących z kobietami za parafialne pieniądze itp .	2018-3-20	0	0	x	x	x	0	0
-6959203612813344551	4756326747970055695	user to kiedy odbędzie się pokaz , bo chętnie obejrzę ?	2018-3-20	0	0	x	x	x	0	0
8559642557012941518	-6883528428632957456	user a co tam na instastory było ?	2018-3-12	1	1	x	x	x	1	0
4617954257857414228	4756326747970055695	user no geniusz z iq na poziomie temperatury ciała	2018-2-20	0	0	x	x	x	0	1
3891227829335335612	-1891029395597084473	user skoro jutro jest mecz , to na pewno tak .	2018-9-22	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-3379701119574790325	4756326747970055695	user user to jest świnia jedyna w swoim rodzaju	2018-7-13	0	0	x	x	x	0	0
-1052263103805320476	-1891029395597084473	user mam dwie karty w nim - plus służbowy wygląda w miarę , play prywatny to dramat .	2018-8-15	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-8682543322634461120	4756326747970055695	user idiotów się po prostu ignoruje .	2018-1-11	0	0	x	x	x	0	0
750136394667065519	-8305065055084640059	user user user user sobie kupię i sobie sama ułożę , o !	2018-3-13	1	1	Warsaw	Masovian Voivodeship	1	0	0
5933310906915381997	-6883528428632957456	user user mimo wszystko pawłowskiemu trudno dorównać .	2018-4-7	1	1	x	x	x	1	0
-8385467266935014392	9081570490972106398	user robią to od 1000 lat ...	2018-11-19	0	1	Warsaw	Masovian Voivodeship	1	0	0
-4065935320922987111	1483962902744798158	jebię wsie i małe zapyziałe miasteczka . niedługo 80 % będzie mieszkać w miastach	2018-10-23	0	x	x	x	x	x	0
-4242654461893511617	4756326747970055695	user user non stop kłamiesz . przepustkę wydano jak zrobił się głośno w sieci .	2018-5-11	0	0	x	x	x	0	0
-414105298034278038	-853612404174922601	mój ulubiony profesorek idzie na chorobowe na pół roku jak żyć	2018-9-12	1	1	x	x	x	0	0
4826345335151301375	4756326747970055695	user tendencyjne kłamstwo , to robi kk od 2000 lat .	2018-3-11	0	0	x	x	x	0	0
1642447139175051587	6803181416508891510	jak słucham posła swiecickiego to to znów zapytam naprawdę taki tępy czy tylko udaje idiotę	2018-4-23	0	0	x	x	x	0	1
-4856630866108557712	1483962902744798158	znowu musiałem wziąć prysznic , tak się spociłem podczas seksu	2018-7-22	0	x	x	x	x	x	0
-7758899234057754151	-1891029395597084473	argentyna odpada w sposób najlepszy z możliwych , po najlepszym meczu turnieju . a tak blisko było kompromitacji .	2018-6-30	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
6362283698889337645	-1891029395597084473	user jeśli tak , to karny , ale nie wydaje mi się .	2018-7-6	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-3465461271311374748	-6883528428632957456	user aa myślałem że on powiedział nie wks i łęcznej na wstępie :) mój błąd :)	2017-1-26	1	1	x	x	x	1	0
-4451711488999360848	1483962902744798158	user odpadleś bo masz mentalność służebną	2018-8-23	0	x	x	x	x	x	1
-6770998920860102370	4149308855696923796	user user proszę oglądnąć powtórkę bez komentarza bo komentarz daje wiarę sędziemu ale przecierz boguskiego zachaczono w polu karnym	2017-10-22	x	x	x	Lesser Poland Voivodeship	1	x	0
-6348555661318139954	-6883528428632957456	rt user : dobra misiaczki , sprawa nagli . ktoś ma jakieś wieści , o jakiekolwiek pracy ? potrzebuję szybko dorobić ;)	2018-2-1	1	1	x	x	x	1	0
