tid	uid	text	date	gender	age	city	state	country	ethnicity	label
-4899140125304336829	-7469292299329137016	rt user : user zegarmistrz precyzyjny polskiej polityki grzegorz schetyna pojechał do centrali po nowe wskazówki ...	2018-9-24	x	x	x	x	x	x	0
-4899140125304336829	-7469292299329137016	rt user : user zegarmistrz precyzyjny polskiej polityki grzegorz schetyna pojechał do centrali po nowe wskazówki ...	2018-9-24	x	x	x	x	x	x	0
7684336169037183098	-6883528428632957456	user nikt nie mówi że się nie nadaje tylko że w dzisiejszym meczu był tragiczny . w następnym meczu na pewno zagra lepiej :)	2017-4-22	1	1	x	x	x	1	0
1995252408238509162	6803181416508891510	jak się słucha pana matczaka to na myśl przychodzą słowa w . gomułki " człowiek o mentalności alfonsa " . pasuje jak ulał tym razem .	2018-9-27	0	0	x	x	x	0	0
6830385971689739614	-8305065055084640059	już niebawem premiera magazynu " enigma " - wywiad-kontrwywiad-antyterroryzm . hej , user - konto na tt by się wcześniej przydało 😎	2017-6-9	1	1	Warsaw	Masovian Voivodeship	1	0	0
-4788468763708680179	-853612404174922601	jak napisać mocny wzruszajacy list motywacyjny pomocy , czas start	2018-9-23	1	1	x	x	x	0	0
-6815694917704113939	-6883528428632957456	user polubił niedawno profil wisły na fb . wśród ulubionych ma też legie :)	2015-11-29	1	1	x	x	x	1	0
-3565658758285731992	1483962902744798158	rt user : agata duda dziś pierwszy raz użyje swego głosu .	2018-10-21	0	x	x	x	x	x	0
-3565658758285731992	1483962902744798158	rt user : agata duda dziś pierwszy raz użyje swego głosu .	2018-10-21	0	x	x	x	x	x	0
8356927108335351588	-1891029395597084473	user dowiedział się , że ronaldo zaczął gonić	2018-9-16	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
2955398876748517763	1483962902744798158	piwo wchodzi jakbym nie pił x dni .	2018-10-31	0	x	x	x	x	x	0
-1273292459039895107	-1891029395597084473	user user user można na różne sposoby atakować . my nie mieliśmy żadnego atutu .	2018-6-24	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
5245481173853675120	-7469292299329137016	rt user : user user złodziei posadzić gdzie ich miejsce . w pierdlu .	2018-4-16	x	x	x	x	x	x	0
5245481173853675120	-7469292299329137016	rt user : user user złodziei posadzić gdzie ich miejsce . w pierdlu .	2018-4-16	x	x	x	x	x	x	0
-7426121519935926459	-6883528428632957456	user no nieładnie że piłka ręczna ważniejsza od wisły :d	2016-4-9	1	1	x	x	x	1	0
3784414549202487499	4756326747970055695	user a jak tam fotki z dupeczkami dzisiaj wieczorem	2018-3-6	0	0	x	x	x	0	0
5336286994988349273	-853612404174922601	uuuu tvtime mówi , że we wtorek nowy odcinek diagnozy	2018-9-2	1	1	x	x	x	0	0
2228644533918698888	-1891029395597084473	user user user jeden biega wokół trzech kolumbijczyków , a trzech patrzy . cudowne .	2018-6-25	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
2280828943167960450	-6613994501204338325	user to twitterowy wróbelek 😎	2018-11-12	1	x	x	x	x	x	0
6499970779127630849	-1891029395597084473	taki wślizg we własnym polu karnym to może zrobić debiutant reca , a nie blaszczykowski .	2018-9-7	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
5209271290645390767	-1891029395597084473	user user user masz może skład pogoni z rocznikami ?	2018-6-2	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-1494851811508164792	4756326747970055695	user to jeszcze wam prezes nie powiedział kto ?	2018-2-22	0	0	x	x	x	0	0
2737607881284128188	1483962902744798158	user już tak się ośmieszyłeś i zmarginalizowałeś a dalej brniesz , gen samodestrukcji hahaha	2018-3-2	0	x	x	x	x	x	0
-937467664481254591	4149308855696923796	user auto by spalili zabili a zwłoki powiesili na lazienkowskiej	2018-9-20	x	x	x	Lesser Poland Voivodeship	1	x	0
-5416573172389116726	4756326747970055695	user czyli w menu były również lody ? ? ?	2018-8-6	0	0	x	x	x	0	0
6248942936893789855	4756326747970055695	rt user : minister kultury user do dymisji ! zgadzasz się ? podaj dalej !	2018-3-31	0	0	x	x	x	0	0
6248942936893789855	4756326747970055695	rt user : minister kultury user do dymisji ! zgadzasz się ? podaj dalej !	2018-3-31	0	0	x	x	x	0	0
3977153622262683485	-6883528428632957456	user ale bukmacherzy zarabiają na porażkach faworytów . większość stawiała duże kwoty na manchestery , chelsea czy arsenal .	2016-5-2	1	1	x	x	x	1	0
-8610489969226459407	-853612404174922601	nie czaje ludzi co jeżdżą do szkoły pociągiem mi by się nie chciało xd	2018-10-23	1	1	x	x	x	0	0
2956081546898180600	1483962902744798158	user haha niedługo w dorzeszy zostanie tylko haha do gazu i lisicki	2018-4-5	0	x	x	x	x	x	0
-2773285147895340452	-853612404174922601	mam mood na szpilki do jeansów	2018-11-11	1	1	x	x	x	0	0
-2074322880947640085	-853612404174922601	rt user : from : me to : wszystkie ładne dziewczyny jak to jest być ładnym ? ? ?	2018-8-18	1	1	x	x	x	0	0
-2074322880947640085	-853612404174922601	rt user : from : me to : wszystkie ładne dziewczyny jak to jest być ładnym ? ? ?	2018-8-18	1	1	x	x	x	0	0
3683469020528983780	1483962902744798158	biały bracie lechu musisz wylądować , bracie biały jarosławie warunki są chujowe ale lądujemy	2018-4-7	0	x	x	x	x	x	0
-8511105029084693562	-6883528428632957456	user wracaj szybko do zdrowia ! :)	2016-7-4	1	1	x	x	x	1	0
-171223053007980070	-6883528428632957456	user user widzisz jak na nas działa hawajska 😂 wspólny wróg jednoczy 💪	2017-6-6	1	1	x	x	x	1	0
369378039602462691	-853612404174922601	o 18:30 następne zajęcia dopiero	2018-10-3	1	1	x	x	x	0	0
-977407654192095837	-853612404174922601	czy ktoś może mi zrobić zdjęcie wśród słoneczników proszę ?	2018-11-12	1	1	x	x	x	0	0
-264900836053796191	4756326747970055695	user user user user user jak ci nie pasuje to nie przyjeżdżaj	2018-11-4	0	0	x	x	x	0	0
4770110006125866272	-1891029395597084473	user a w transmisji wszystko na " raczej " .	2018-6-4	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-6522598865577795568	4149308855696923796	user jak się pije jak ruskie to ciężko rozpoznać ;-)	2018-6-14	x	x	x	Lesser Poland Voivodeship	1	x	0
196871262622049035	1483962902744798158	user dokładnie , całe życie byłem polawiaczem krewetek , przestalo się kalkulować , ważne co jest teraz	2018-8-11	0	x	x	x	x	x	0
-3382954048294142719	1483962902744798158	user user user ktoś nalał zepsute mleko w tryby dobrej zmiany , xd	2018-3-15	0	x	x	x	x	x	0
-148678542239818216	-6883528428632957456	user user odpadnięcie w 1 rundzie w dwumeczu 1:4 z zespołem który wg właściciela był najsłabszy z możliwych to nie eurowpierdl	2016-7-10	1	1	x	x	x	1	0
-6137325348151145642	-8305065055084640059	okres czasu w chwili obecnej .	2017-6-28	1	1	Warsaw	Masovian Voivodeship	1	0	0
-8088825369554817956	-853612404174922601	user znaczy wiem , ze gra ale co tam się robi	2018-9-1	1	1	x	x	x	0	0
-3871998155523491622	-6883528428632957456	user user user 2/2 może się dogadali żeby oficjalnie kwota była niższa bo wałki robią :)	2017-1-13	1	1	x	x	x	1	0
8505203890642664855	-1891029395597084473	user user user user jeszcze końcówka za paywallem 😂	2018-8-27	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
6155052655137907063	-853612404174922601	nienawidzę luster w hm bo tak ze wszystkich stron są znaczy wiem , że tak niby dobrze ale n i e	2018-11-6	1	1	x	x	x	0	0
2156149388683067211	-8305065055084640059	user user po poziomie grafiki widać , że fejk . czemu krukowi się obrywa ? był fundatorem nagród ?	2017-4-5	1	1	Warsaw	Masovian Voivodeship	1	0	0
6159515936266894649	-8305065055084640059	user " - jak to od gis ? - od gis , od gitary " .	2017-6-13	1	1	Warsaw	Masovian Voivodeship	1	0	0
-2944634076383397781	-8305065055084640059	user zawsze tak patrzy , bynajmniej nie z troski .	2017-12-13	1	1	Warsaw	Masovian Voivodeship	1	0	0
-4403109826508349856	4149308855696923796	user kto prosie ten swinia 😉	2017-11-1	x	x	x	Lesser Poland Voivodeship	1	x	0
-4410532345778300408	1483962902744798158	user podlasie za stanowczą interwencją , wszyscy z babcią herod user	2018-4-14	0	x	x	x	x	x	0
-7968215817232872553	-1891029395597084473	user nawet nie wiem , co mówił , oglądałem mecz tylko na żywo :)	2018-7-28	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-4160145050736680320	1483962902744798158	user i to jak szybko . dieta kapuściana . a efekt jojo ?	2018-5-28	0	x	x	x	x	x	0
4296920131056693974	-6883528428632957456	user bogactwo ? a kim są wymienieni zawodnicy ? co najwyżej przeciętniacy jakich wiele	2016-1-27	1	1	x	x	x	1	0
-1212247330451177310	-6883528428632957456	user no myślałem że mieszkasz w jaskini :)	2016-12-7	1	1	x	x	x	1	0
-8339942893659587358	-8305065055084640059	user user na palacza to nie działa , obawiam się .	2018-5-4	1	1	Warsaw	Masovian Voivodeship	1	0	0
-8046990204519059235	-6883528428632957456	user user user a ich akademia jakich zawodników produkuje ? ilu grało wychowanków ?	2017-8-17	1	1	x	x	x	1	0
1517221557267333583	1483962902744798158	user pasożyty , pierwotniaki morze wyrzuci na brzeg	2018-3-29	0	x	x	x	x	x	0
-2451759422809226650	-1891029395597084473	user tam się coś jeszcze po gwizdku chyba działo	2018-8-28	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
5344669307997165671	-1891029395597084473	user no ci " eksperci " to przynajmniej wiedzą , z kim anglia grała 😄	2018-6-18	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
1465243388195933608	-853612404174922601	nienawidzę jak ktoś mlaska mam ochotę walnąc jego łbem o ścianę xd	2018-10-11	1	1	x	x	x	0	0
1484671534781394555	4149308855696923796	user wiem łatwo się mówi jął nie moje pln-y w grze :)	2018-8-7	x	x	x	Lesser Poland Voivodeship	1	x	0
6260034489260404561	6803181416508891510	user user eeee ! ! hashtag fm więcej wiary w swój elektorat ! 😁 😁	2018-8-17	0	0	x	x	x	0	0
-8911148660593777619	-6883528428632957456	user user nie irytuje cię ciągłe gadanie warszawskich dziennikarzy jak to w wiśle wszystko jest źle ?	2017-2-17	1	1	x	x	x	1	0
87792346730515011	6803181416508891510	user i o to właśnie chodzi . to całostronicowe ogłoszenie w dzisiejszym expresie ilustrowanym	2018-10-12	0	0	x	x	x	0	0
-4650985841487342537	1483962902744798158	panie user czy to prawda że wycofano się z ustawy ipn ponieważ user nie mógł podskoczyć wyżej niż wess mitchell ?	2018-6-27	0	x	x	x	x	x	0
-3828021041319466210	6803181416508891510	user ta twarz mówi wiele 😁 😁 😁 . masturbacja w ciemnej komórce każdemu złamała by życie . uuuuuu !	2018-7-13	0	0	x	x	x	0	0
-8020484991683527518	-6883528428632957456	user user nie zapominaj o pucharze oceanii :)	2016-5-29	1	1	x	x	x	1	0
4958987603807953597	4756326747970055695	user tym niepełnosprawnym też pisowska gnido ?	2018-6-1	0	0	x	x	x	0	1
55671671729687578	-6883528428632957456	user głowa do góry . przegraliśmy bitwę ale nie wojnę :) będzie dobrze :)	2016-3-18	1	1	x	x	x	1	0
7082422253883199459	4756326747970055695	user zajebiście . wreszcie oficjalnie polski premier i polski prezydent wspólnie z naziolami .	2018-11-9	0	0	x	x	x	0	0
-3157020333593603067	1483962902744798158	taki kurwa zawsze wylewny a tu user twarz zjeba w lustrze i zapadła głucha cisza	2018-5-25	0	x	x	x	x	x	1
3192683388545440275	-6883528428632957456	user user jedynie twarowski mówił że wisła może namieszać w fazie finałowej	2017-4-9	1	1	x	x	x	1	0
1184998043661176197	-8305065055084640059	user user mucha ma post od postów .	2017-3-4	1	1	Warsaw	Masovian Voivodeship	1	0	0
-6966393644156069902	4756326747970055695	user user user user kosztem dziesiątków zamordowanych ludzi . moje gratulacje .	2018-3-26	0	0	x	x	x	0	0
-1983433212381142847	-6883528428632957456	rt user : jako , że w tym roku nie było żadnej zadymy na marszu niepodległości , to hashtag pokazuje teraz materiał z zadym z lat pop …	2015-11-11	1	1	x	x	x	1	0
-1983433212381142847	-6883528428632957456	rt user : jako , że w tym roku nie było żadnej zadymy na marszu niepodległości , to hashtag pokazuje teraz materiał z zadym z lat pop …	2015-11-11	1	1	x	x	x	1	0
7370488026732282233	1483962902744798158	babcie i dziadki z różami spisane z zarzutami , kibole rozjebali stadion a policja morda w kubeł	2018-5-22	0	x	x	x	x	x	0
-7720299657510694030	-853612404174922601	rt user : chciałabym , żeby chociaż napisał " jak się czujesz ? " i mean , wystarczą mi tylko te trzy cholerne słowa , czy proszę o tak wiele ?	2018-9-27	1	1	x	x	x	0	0
-7720299657510694030	-853612404174922601	rt user : chciałabym , żeby chociaż napisał " jak się czujesz ? " i mean , wystarczą mi tylko te trzy cholerne słowa , czy proszę o tak wiele ?	2018-9-27	1	1	x	x	x	0	0
6354534320660694634	-6883528428632957456	user a kiedy akcja hashtag ? jak była sprawa z cierzniakiem to byłeś bardzo aktywny .	2018-3-24	1	1	x	x	x	1	0
4218471423495000393	-8305065055084640059	user user to przynajmniej było czyste 🦀	2018-6-27	1	1	Warsaw	Masovian Voivodeship	1	0	0
-8571952817252091459	4149308855696923796	user coś musze mieć zjebanego youtube chyba bo niechula mi jaki wynik	2018-10-12	x	x	x	Lesser Poland Voivodeship	1	x	0
2952611420646901580	-6883528428632957456	user ale jak wygląda ta kwestia ? kontrakt mu sie w styczniu chyba nie konczył	2016-1-7	1	1	x	x	x	1	0
6384129300746128500	-7469292299329137016	rt user : hashtag czy nie lepiej byłoby zamknąć wszystkich członkó po-psl , a wyłuskać te 5-10 % uczciwych .	2018-3-11	x	x	x	x	x	x	0
6384129300746128500	-7469292299329137016	rt user : hashtag czy nie lepiej byłoby zamknąć wszystkich członkó po-psl , a wyłuskać te 5-10 % uczciwych .	2018-3-11	x	x	x	x	x	x	0
8862649220765845728	-853612404174922601	czy tylko mój ksiądz z lo nie miał nic do homoseksualistów i nawet mówił ze ma pare dobrych przyjaciół wśród nich	2018-11-14	1	1	x	x	x	0	0
2086750445046266294	4756326747970055695	user user jednego już niemcy bili , a teraz rosjanie ? to to spisek jakiś ...	2018-7-13	0	0	x	x	x	0	0
5291903156270825678	4149308855696923796	user czyżby słowa " każdy to powie , niema cracovi ... " zaczynały mieć swój prawdziwy wymiar ?	2017-9-25	x	x	x	Lesser Poland Voivodeship	1	x	0
3288754665670758321	-6883528428632957456	user user ale jest w stolicy mody więc pewnie nie narzeka :)	2017-3-19	1	1	x	x	x	1	0
4730863603062523176	-7469292299329137016	rt user : polityk po retwittuje wpis ze słowami : pisowskie scierwo , suka . który ? b.minister ( sic ! ) bartosz arłukowicz . oto poziom …	2018-9-4	x	x	x	x	x	x	0
4730863603062523176	-7469292299329137016	rt user : polityk po retwittuje wpis ze słowami : pisowskie scierwo , suka . który ? b.minister ( sic ! ) bartosz arłukowicz . oto poziom …	2018-9-4	x	x	x	x	x	x	0
8803207720317216984	4756326747970055695	user urban powinien się od was uczyć . jesteście żenujące gnojki . aż przykro patrzeć .	2018-7-13	0	0	x	x	x	0	1
4957985856879010745	-6883528428632957456	user user user no to kiedy się mijamy ? no i macie lepszego trenera 😂 👏	2017-5-20	1	1	x	x	x	1	0
-8031918510723314663	1483962902744798158	user i nas ciągle user user żebrzą o poklask	2018-3-29	0	x	x	x	x	x	0
6178867109089175149	-6883528428632957456	user a kiedy można się spodziewać informacji ?	2017-6-14	1	1	x	x	x	1	0
-2921120162842340500	4149308855696923796	albo jeszcze inaczej " podpisał czy zdrowie niepozwala "	2018-10-10	x	x	x	Lesser Poland Voivodeship	1	x	0
-3990568284322924413	4149308855696923796	user myślałem ze to tylko w polsce możliwe ☺	2017-10-1	x	x	x	Lesser Poland Voivodeship	1	x	0
-4709423019305482645	-853612404174922601	danielle campbell to moja girl crush	2018-8-18	1	1	x	x	x	0	0
-8203464609736454329	4756326747970055695	user user żaluzje sobie palancie koszulkę ss i.idz na marsz nazioli .	2018-5-5	0	0	x	x	x	0	1
-645797339702666441	-6883528428632957456	user no to masz wybaczone :) powodzenia jutro :)	2017-4-18	1	1	x	x	x	1	0
-4908683747958022040	-6883528428632957456	user user user ale widać było że to drewniak który nie ma potencjału na zrobienie kariery	2015-8-22	1	1	x	x	x	1	0
-1233098358985434854	1483962902744798158	user ty zjebie pierwszy się śmiejesz z wyglądu	2018-5-13	0	x	x	x	x	x	1
-2715115277817820606	1483962902744798158	user nie wstydzimy się za polskę , a za user	2018-7-21	0	x	x	x	x	x	0
-4007488888922102351	-6883528428632957456	user user w chinach nie mogą grać zagraniczni bramkarze.agent musiał cię zrobić w bambuko .	2017-2-27	1	1	x	x	x	1	0
-7317047830167243547	-853612404174922601	user odkryłam to jak telefon mi spadł i coś się włączyło ale byłam wiec szczegółów ci nie podam ale napewno byłam w mapach xd	2018-11-3	1	1	x	x	x	0	0
-1184012899751086300	1483962902744798158	używa ktoś tidala ? można obsługiwać z poziomu aplikacji tak jak np w spotify urządzenia zewnętrzne .	2018-7-3	0	x	x	x	x	x	0
-2369840377218602831	-6883528428632957456	user hihihi hehehe ty zabawny śmieszku	2018-9-4	1	1	x	x	x	1	0
-1067806669614852502	-853612404174922601	dostałam notateczki dzisiaj z wszystkich zajęć od kolegi , życie jest cudowne	2018-10-17	1	1	x	x	x	0	0
1015380361749859662	4756326747970055695	user polska pijana hołota jest wszędzie .	2018-4-6	0	0	x	x	x	0	1
-2739963985265542600	-6883528428632957456	user prosimy o więcej szczegółów :)	2017-12-19	1	1	x	x	x	1	0
4472462004803059001	-1891029395597084473	user przy chorobach psychicznych to nie jest nic nadzwyczajnego .	2018-9-21	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-2867284484801148115	4149308855696923796	user user user gorsi my też niebyli jak by var był w druga stronę to karny na 100 %	2017-10-22	x	x	x	Lesser Poland Voivodeship	1	x	0
668551846383577752	-853612404174922601	poszłam do sklepu , kupiłam wszystko to na co miałam ochotę i teraz mogę żyć 😂 😂	2018-11-13	1	1	x	x	x	0	0
-8024565109518341576	6803181416508891510	user teraz niech pojedzie do australii . tam aborygeni o niczym innym nie mówią tylko o łamaniu konstytucji w polsce .	2018-10-30	0	0	x	x	x	0	0
4169959090345838078	-853612404174922601	user uuuuu a co to za historia ?	2018-8-3	1	1	x	x	x	0	0
-2016562999072741757	1483962902744798158	ambitni , ale malo prawdziwi	2018-3-29	0	x	x	x	x	x	0
-1685267326918623666	-1891029395597084473	user kibice nie decydują , a np . na antigę to większą jazdę robili działacze .	2018-10-1	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
239862216922140023	-1891029395597084473	user user z tą świetną to bym nie przesadzał , bo większość rundy na ławce przesiedział ;)	2018-5-27	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-6990161393751018462	4756326747970055695	user user zawsze mu można podrzucić przez okno do kancelarii butelkę z kontem .	2018-5-27	0	0	x	x	x	0	0
-1269494349816018450	4149308855696923796	user user user mec w pl dostępny tylko w kodowanym polsat sport ? czy gdzie indziej tez można obejrzeć ?	2018-9-10	x	x	x	Lesser Poland Voivodeship	1	x	0
-3717318357228463246	-6883528428632957456	user co się kryśce stało ? :(	2016-1-3	1	1	x	x	x	1	0
-1188160304327669050	-8305065055084640059	user user user user " wczoraj jechałem tędy , tych domów jeszcze nie było " .	2017-4-25	1	1	Warsaw	Masovian Voivodeship	1	0	0
-2043775012868026912	-1891029395597084473	rt user : user user user 2:1 postawiłem na niemców	2018-6-23	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
8855777616569038841	-1891029395597084473	user user user rio tak , ale niemcy - brazylia .	2018-7-5	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
4950401794248725034	1483962902744798158	user user tylko nie perła , kasztelan i harnaś	2018-8-1	0	x	x	x	x	x	0
-5744390902867954523	4149308855696923796	user ile biletów dla gości ? czy zakaz mają ?	2017-7-26	x	x	x	Lesser Poland Voivodeship	1	x	0
4156895653712827970	-8305065055084640059	obserwowałam ludzi w knajpie i część cały wieczór spędziła sprawdzając twittera . w sumie bez sensu wychodzić z domu .	2017-7-14	1	1	Warsaw	Masovian Voivodeship	1	0	0
1112687881513465061	-8305065055084640059	user user ale towar macany należy do macanta , więc po ugotowaniu ...	2017-9-18	1	1	Warsaw	Masovian Voivodeship	1	0	0
-3136363833013627314	-6883528428632957456	user bez fajbusiewicza to nie to samo , ale taki program jest potrzebny w tv , więc fajnie że wraca :)	2018-3-15	1	1	x	x	x	1	0
9165484147043812873	-6883528428632957456	user user kobieta będzie mieć pretensje o kolejność 😂	2018-2-5	1	1	x	x	x	1	0
5888096454321413421	4756326747970055695	user user user w tam , dajcie się ludziom ruchać z kim chcą	2018-9-1	0	0	x	x	x	0	0
-7319804851889352672	-853612404174922601	p do mnie przychodzi dzisiaj	2018-9-17	1	1	x	x	x	0	0
5351982713520333631	4756326747970055695	user jesteś specjalistą od prawa , czy tylko tak pieprzysz , żeby dać znać , że żyjesz ?	2018-10-19	0	0	x	x	x	0	0
871333291203767839	-6883528428632957456	user nie uwierze w taki transfer :)	2017-1-16	1	1	x	x	x	1	0
5047769473347963316	-6883528428632957456	user to zostaje w krakowie :)	2015-11-21	1	1	x	x	x	1	0
1016708222629784389	-1891029395597084473	user user a równie dobrze można mówić o przekręcie w 2013 roku , gdy bayern potrójną koronę zdobył .	2018-6-16	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-9108822463981161316	1483962902744798158	user user celny snajperski strzał w lewacką hołotę	2018-7-5	0	x	x	x	x	x	1
8166458519367173058	-7469292299329137016	rt user : jakby nadzwyczajna kasta tak laskawie sądziła zwykłych obywateli jak samych siebie , to więzienia byłyby puste , via user …	2018-3-19	x	x	x	x	x	x	0
8166458519367173058	-7469292299329137016	rt user : jakby nadzwyczajna kasta tak laskawie sądziła zwykłych obywateli jak samych siebie , to więzienia byłyby puste , via user …	2018-3-19	x	x	x	x	x	x	0
7128631198015932890	-853612404174922601	rt user : user ich girl power ogranicza się do koszulek z sinsaya	2018-10-7	1	1	x	x	x	0	0
7128631198015932890	-853612404174922601	rt user : user ich girl power ogranicza się do koszulek z sinsaya	2018-10-7	1	1	x	x	x	0	0
1095397372591568341	-1891029395597084473	user na razie to w u - 18 może grać czterech zawodników u - 19 . na razie nie ma innej opcji , żeby to połączyć .	2018-7-25	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-5348736607830687107	6803181416508891510	prowokatorka hgw pokazała że polskę i polaków ma głęboko w dupie .	2018-11-7	0	0	x	x	x	0	0
-2762228850051890849	6803181416508891510	user ale niestety nie żyje i dałaś się nabrać . 😁 😁 😁	2018-7-9	0	0	x	x	x	0	0
8012046909149435748	-7469292299329137016	rt user : " the sun " pisze , że tusk zachowuje się bardziej jak gangster , niż jak polityk hashtag url	2018-9-23	x	x	x	x	x	x	0
8012046909149435748	-7469292299329137016	rt user : " the sun " pisze , że tusk zachowuje się bardziej jak gangster , niż jak polityk hashtag url	2018-9-23	x	x	x	x	x	x	0
-2001267744763959455	-1891029395597084473	user jak to gdzie ? w seniorach . przecież nie ma zakazu gry rocznikiem 2000 .	2018-7-5	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
3556573828337031685	1483962902744798158	rt user : od dziś klęskę w wyborach samorządowych mierzymy w guziałach . jaki : 2,5 guziała pis : 1,85 guziała i 4 żalki	2018-10-23	0	x	x	x	x	x	0
3556573828337031685	1483962902744798158	rt user : od dziś klęskę w wyborach samorządowych mierzymy w guziałach . jaki : 2,5 guziała pis : 1,85 guziała i 4 żalki	2018-10-23	0	x	x	x	x	x	0
5951027166827428989	1483962902744798158	user user oby nie spierdolil na północ	2018-9-21	0	x	x	x	x	x	0
558007165080337935	-6883528428632957456	user jestem zaprzyjaźniony ze statystykami bo jestem miłośnikiem football managera :)	2015-7-19	1	1	x	x	x	1	0
3877745157571854257	-853612404174922601	niech mi ktoś nagra występ yearsów bardzo ładnie proszę bo nie mam jak oglądać a potrzebuję tego do życia hashtag	2018-11-17	1	1	x	x	x	0	0
-7388689849746012813	-853612404174922601	user o widzisz , to nawet nie wiedziałam bo to było jakieś dwa lata temu	2018-11-11	1	1	x	x	x	0	0
6959420932848715527	1483962902744798158	za co ich szanować , dwa razy zgłaszałem kradzież , teraz wiem że to wszystko było bez sensu , nic nie robią oprócz jebanych raportów	2018-8-5	0	x	x	x	x	x	0
-6032221370231646850	-6883528428632957456	rt user : biatlonistka małgorzata ruchała : " na pewno po ślubie nie będę nosiła podwójnego nazwiska , bo mój narzeczony nazywa się pi …	2017-1-4	1	1	x	x	x	1	0
-6032221370231646850	-6883528428632957456	rt user : biatlonistka małgorzata ruchała : " na pewno po ślubie nie będę nosiła podwójnego nazwiska , bo mój narzeczony nazywa się pi …	2017-1-4	1	1	x	x	x	1	0
-151090714959191671	1483962902744798158	user user to wszystko tlumaczy , milego wypoczynku	2018-5-31	0	x	x	x	x	x	0
-3428351981829530922	-853612404174922601	user no bo wyrwane było jak kupywałam xd pusto tam jest 🤷 ‍ ♀ ️	2018-10-17	1	1	x	x	x	0	0
3521272587599380023	-6883528428632957456	user a leśnodorski wstał i zaczął klaskać ...	2016-2-4	1	1	x	x	x	1	0
207185278470817557	-1891029395597084473	user pewnie musi trochę potrenować z zespołem . późno tam dołączył .	2018-8-3	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
491028436350973331	-6883528428632957456	user user tutaj nie mam wątpliwości :)	2017-6-8	1	1	x	x	x	1	0
526445057136100327	-8305065055084640059	user masz rację , zupełnie nie rzuca się w oczy z tą fryzurą .	2017-5-20	1	1	Warsaw	Masovian Voivodeship	1	0	0
-836097271577034897	-7469292299329137016	rt user : user najważniejsze osoby w państwie to :p rezydent , premier i marszałek , tuku ty jeden 🙊 🙊	2018-5-18	x	x	x	x	x	x	0
-836097271577034897	-7469292299329137016	rt user : user najważniejsze osoby w państwie to :p rezydent , premier i marszałek , tuku ty jeden 🙊 🙊	2018-5-18	x	x	x	x	x	x	0
2028374773523314655	-853612404174922601	user girl , wiem jak to działa i trudno się tego pozbyć	2018-10-12	1	1	x	x	x	0	0
6370465179994910628	6803181416508891510	user user user a to już jest twoja żałosna nadinterpretacja 😁 😁 😁	2018-10-10	0	0	x	x	x	0	0
-2432880445703763612	-1891029395597084473	user user moze się mylić , byle w dobrą stronę 😀	2018-8-13	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
6650817463092086768	4756326747970055695	user user a kogo interesuje twoje zdanie ?	2018-5-10	0	0	x	x	x	0	0
5142932421818780259	6803181416508891510	user ale masz wenę od rana matko 😁 😁	2018-8-24	0	0	x	x	x	0	0
4923612617846203007	-8305065055084640059	user strasznie żałuję , że go nie znałam . podobno był super gościem ;-)	2017-5-21	1	1	Warsaw	Masovian Voivodeship	1	0	0
-6159036522504031350	-853612404174922601	user wyślę ci za co mnie oblali , już przy wordzie to zobaczysz jakiego ja miałam pecha , ale to na dm	2018-8-8	1	1	x	x	x	0	0
-20835829070742922	-853612404174922601	rt user : dla studenta wrzesień to jest jeden wielki niedzielny wieczór	2018-9-5	1	1	x	x	x	0	0
-20835829070742922	-853612404174922601	rt user : dla studenta wrzesień to jest jeden wielki niedzielny wieczór	2018-9-5	1	1	x	x	x	0	0
4958650335552752323	1483962902744798158	user odklejenie mózgowe , z radością czekam na bana	2018-3-23	0	x	x	x	x	x	0
1573338578895974576	-853612404174922601	niedługo rejestracja , mam nadzieje ze uda mi się zapisać tak jak chce na pracownie radiową i projekty 🙏 🙏 🙏	2018-9-25	1	1	x	x	x	0	0
-8926463606317770845	1483962902744798158	user tylko raz wymiekla i caly dzień internety , a tak wszędzie z nami , w domu caly czas w swoim pokoju albo z chlopakiem 13 lvl	2018-5-3	0	x	x	x	x	x	0
