uid	gender	age	city	state	country	ethnicity
1823624800134149785	x	x	Lisbon	Lisbon	Portugal	x
3641805181136198914	x	x	x	State of Minas Gerais	Brazil	x
-2798266881404461250	female	20.0	x	x	x	latino
6526692051293650806	x	x	x	x	x	x
8134382124904381421	x	x	x	x	x	x
-2329698730968006661	x	x	x	x	x	x
4923475603864402365	female	32.0	x	x	x	white
-4412689754919533315	x	x	Fayetteville	Arkansas	United States	x
-4561934245522488678	female	22.0	Comodoro Rivadavia	Chubut Province	Argentina	latino
-7351499149699881552	x	x	x	State of Rio de Janeiro	Brazil	x
8088261992063702479	female	19.0	x	x	x	black
5233431307662002070	x	x	El Paso	Texas	United States	x
-6391898962433260016	x	x	x	x	x	x
-1089348238347397994	male	29.0	Estoril	Lisbon	Portugal	white
7846645296063453528	x	x	x	State of Pará	Brazil	x
6849562437915299613	x	x	x	Arkansas	United States	x
2310455726885107114	male	32.0	São Paulo	State of São Paulo	Brazil	black
-8187695738505049275	female	23.0	x	x	x	white
-1545681059889996737	male	21.0	Porto	Porto District	Portugal	white
-383530980916896765	male	21.0	x	x	x	white
-5265318300788184967	male	28.0	Denver	Colorado	United States	white
7289701513829407350	x	x	x	x	x	x
6013053932093811504	female	24.0	x	x	x	asian
-325356004669431832	male	22.0	Chicago	Illinois	United States	white
-8992329710957906389	female	42.0	x	x	x	latino
-1083940830579861389	x	x	Porto	Porto District	Portugal	x
2618432212815372915	x	x	x	x	x	x
4570717016585748400	female	26.0	São Paulo	State of São Paulo	Brazil	latino
-8281526535476640564	x	x	Skiatook	Oklahoma	United States	x
-4983871919656900221	female	31.0	x	State of Mexico	Mexico	white
6733636014096907942	x	x	Seongnam-si	 Republic of Korea	Republic of Korea	x
-9076720957240657382	male	30.0	x	x	Egypt	latino
-3471813632648198736	x	x	x	x	Brazil	x
1083523742052875175	male	29.0	Ardmore	Pennsylvania	United States	white
-7198245482009475306	female	28.0	Manaus	 Brazil	Brazil	black
-7697185557845522028	x	x	x	x	x	x
8846395467676153209	x	x	x	x	x	x
7158071443558706801	male	27.0	x	x	x	latino
-1311706025014042192	female	21.0	Chicago	Illinois	United States	latino
-7362155448469122190	female	29.0	x	x	x	white
-1470038539063577552	male	19.0	Jaboatão dos Guararapes	 Brasil	Brazil	latino
3445654651239763003	female	25.0	x	State of São Paulo	Brazil	white
-3330055326095249610	female	30.0	x	x	x	black
-4170530131321491965	female	21.0	Punta Alta	Buenos Aires Province	Argentina	latino
1256538684380113547	x	x	x	x	x	x
-7804010022149118378	female	31.0	x	Florida	United States	white
3458173417488139212	male	27.0	x	x	x	white
-6339747787777714345	male	49.0	New York	New York	United States	white
272260545088426724	male	34.0	x	x	x	white
-6063502344787676377	female	23.0	x	x	x	black
-1614394101206263049	x	x	x	State of Rio de Janeiro	Brazil	x
-4579103510307033048	x	x	x	State of Rio de Janeiro	Brazil	x
4194078103646098092	x	x	Stuttgart	 Germany	Germany	x
-5360198338323272444	x	x	Chevy Chase	Maryland	United States	x
6792640603698538138	female	24.0	Porto Alegre	State of Rio Grande do Sul	Brazil	white
7629956645117822578	female	24.0	x	x	x	white
2279396669392046266	female	22.0	Belo Horizonte	State of Minas Gerais	Brazil	white
8955000332982308713	male	25.0	x	x	x	white
5296727347886994574	male	32.0	x	x	x	white
-6559099339163188820	male	23.0	x	State of Goiás	Brazil	latino
2399310091391958273	female	57.0	Lisbon	Lisbon	Portugal	white
-8230562466417978119	female	21.0	x	x	Russia	white
2040803411635209012	female	23.0	x	Scotland	United Kingdom	white
-8526431687765336485	male	19.0	Duque de Caxias	 Brasil	Brazil	white
7536543778836157186	female	28.0	x	x	Thailand	asian
1202009238628348581	female	20.0	x	x	x	white
-2140291797617755014	x	x	x	x	x	x
-250286067531428585	male	31.0	Manaus	State of Amazonas	Brazil	white
1211764264512179324	female	23.0	Porto Alegre	 Brazil	Brazil	white
5662227359691721539	male	25.0	x	x	Brazil	latino
-8699894400298919310	female	56.0	x	x	x	white
-7523151198519651145	female	23.0	x	x	Brazil	white
1601744653433131951	female	27.0	São Paulo	State of São Paulo	Brazil	white
3340413111537023354	female	21.0	Inhaúma	 Minas Gerais	Brazil	black
7222064885905538455	male	28.0	Iloilo City	Western Visayas	Philippines	white
6511564711869102949	female	27.0	x	State of Pará	Brazil	white
1513781053701234247	female	26.0	x	x	x	white
-8693223476813114288	male	28.0	x	State of Rio de Janeiro	Brazil	latino
-6539178828147694748	female	23.0	Abrantes	Santarém District	Portugal	white
178791247648255666	female	20.0	x	x	Brazil	latino
-3745728484610807224	male	37.0	Branson	Missouri	United States	white
-8145088819962318761	male	26.0	x	Évora District	Portugal	white
5889297131836085486	male	29.0	Chicago	Illinois	United States	black
5962215297149045707	x	x	x	Piedmont	Italy	x
8268835285964655797	x	x	x	England	United Kingdom	x
2931255325143382839	x	x	New York	New York	United States	x
7643020273007452064	male	38.0	Greenville	North Carolina	United States	white
7766252284349458611	female	29.0	Jaú	State of São Paulo	Brazil	white
-8284166410117598530	x	x	x	x	x	x
-3336641753607232880	male	28.0	x	New York	United States	latino
7364972424472062264	male	23.0	Lisbon	Lisbon	Portugal	latino
-4655232727984583969	x	x	x	x	x	x
6345436070883652964	male	59.0	Santa Cruz de Tenerife	Canary Islands	Spain	black
-9200649736044815159	female	21.0	x	x	x	white
2144598620047451645	male	44.0	Bothell	Washington	United States	black
-2517542608977171753	male	22.0	Morgantown	West Virginia	United States	white
-7408236883066602885	x	x	x	x	x	x
7734189078317088377	female	24.0	x	x	x	white
-5739666026591272892	female	19.0	x	x	x	white
