uid	gender	age	city	state	country	ethnicity
-8294726116144098608	1	0	Plymouth	MI	1	0
-6372091138238782007	x	x	x	x	x	x
871450493792219550	0	0	Bengaluru	Karnataka	0	1
-6770621638431354545	1	1	x	x	x	0
5928104774991522665	1	0	Brisbane	Queensland	0	1
-5534408036676805572	x	x	x	x	x	x
2426946379912098727	1	0	Anderson	Indiana	1	0
2539752480267856321	x	x	x	x	x	x
-5644539242787253387	x	x	x	x	x	x
6072829302469172237	1	0	Melbourne	Victoria	0	1
-2049543708758146424	x	x	Tulsa	Oklahoma	1	x
-2711294989857445211	x	x	x	x	x	x
-6682799281733962586	0	x	St. Louis	Missouri	1	x
8125946744511495566	x	x	x	x	0	x
-5624666733559056999	x	x	x	x	x	x
-7334668655242659347	x	x	x	x	x	x
-8218526102386065435	0	0	Vancouver	British Columbia	0	1
3497408456644066215	0	0	x	x	x	1
4679537957545303900	0	0	x	x	x	0
-6957272330166233700	1	0	x	x	x	1
-1453619443310576634	1	0	x	North Carolina	1	1
-8375276123371376492	x	x	Tulsa	Oklahoma	1	x
2633977558682775499	x	x	x	x	x	x
8432242776460245253	0	1	Columbus	Ohio	1	1
1941548999566216103	1	1	Melbourne	Victoria	0	0
-9035565311640274634	0	0	Orlando	Florida	1	0
-5332890104851575394	x	x	x	x	x	x
3210250099762054157	1	0	Tulsa	Oklahoma	1	1
-6530507627889090123	x	x	La Paz	x	0	x
-1139660720485354948	1	1	x	x	x	1
7226143026542800847	0	0	x	x	x	1
-3314558154687022499	1	0	x	x	x	1
5732795672677956419	x	x	x	x	0	x
-7743064303038603299	0	1	x	x	x	1
-2675363060942663805	1	x	Chicago	Illinois	1	0
-2649379042978857907	1	0	Boinchi	West Bengal	0	1
2066306677648166855	x	x	x	x	x	x
5346347919943724149	0	1	x	x	x	1
-3617526217094548199	1	1	Stockport District	England	0	0
6675031102752070260	x	x	Ashland	Wisconsin	1	x
4729351865080440509	x	x	Tulsa	Oklahoma	1	x
-2999271093697547921	x	x	New York	New York	1	x
-6016973905040168246	0	0	x	x	x	1
5711080783534952514	x	x	x	x	0	x
8627455262175227765	x	x	x	x	x	x
-8633279671391766163	0	0	Joplin	Missouri	1	1
5080578345933210144	x	x	London	England	0	x
-6236109744637271308	1	1	x	x	x	0
6683379948678475159	x	x	x	x	x	x
-3025309956653216577	x	x	Kolkata	West Bengal	0	x
8789924890399458994	1	0	x	x	0	0
-6084693661593118997	1	1	Seattle	Washington	1	1
-8349934732900369156	x	x	Charlotte	North Carolina	1	x
-1109362452302421508	x	x	x	x	x	x
-7275892668416427482	0	0	x	x	x	0
-281522259611418472	0	0	x	x	x	1
5404819119512430581	0	0	Egtved	x	0	0
3319525134613863043	0	1	St Louis	Missouri	1	0
-5777771532791360264	1	1	Newport	Oregon	1	1
3020664715159752098	x	x	x	x	x	x
3710823662536590019	0	1	x	x	x	1
7264290046512217712	0	0	x	x	x	0
2731295649200522465	0	x	Las Vegas	Nevada	1	0
5817954024077578816	0	0	Atlanta	Georgia	1	1
6224107694995678398	x	x	Tulsa	Oklahoma	1	x
-2318346047149853008	0	0	x	x	x	1
-4728450306562990600	x	x	Sydney	New South Wales	0	x
-7486989711373961923	1	1	x	x	0	0
-4141069768635491927	x	x	Madrid	Community of Madrid	0	x
-2585158339874031977	1	0	x	x	x	0
89269683876448620	0	0	Tupelo	Mississippi	1	1
-7247073222527585996	x	x	x	x	1	x
1801882740465411880	0	1	Los Angeles	California	1	1
-449098935273025643	1	1	Dublin	County Dublin	0	0
-7728390645932595660	1	1	x	x	x	1
-6162020190140054656	x	x	x	x	0	x
4866971777514245654	0	x	x	Indiana	1	1
5369841758708899554	x	x	x	Ohio	1	x
-8034196748874483067	x	x	Atlanta	Georgia	1	x
-5617491398847505015	x	x	x	x	x	x
-4560277473537036118	x	x	Dallas	Texas	1	x
-5919250219908681145	x	x	x	x	x	x
-6460741811972992158	0	0	x	Andalusia	0	1
-2246104447363576277	x	x	x	x	x	x
5546642644387688321	x	x	x	England	0	x
-1860088255781733425	x	x	Philadelphia	Pennsylvania	1	x
-1664441663113703779	x	x	x	x	0	x
8093052334754411135	1	1	x	x	x	1
-8601757586478844291	x	x	Nicosia	Nicosia	0	x
-1582867299778553807	0	x	Coffeyville	Kansas	1	1
5582347890628330691	x	x	Amsterdam	North Holland	0	x
-3143697321730658007	0	1	Cudahy	California	1	1
6574718591860911797	x	x	New York	New York	1	x
-8810649049340955356	x	x	Mumbai	Maharashtra	0	x
-1686907942865589824	x	x	Washington	District of Columbia	1	x
3589678320764786155	1	0	London	England	0	0
-5537657153525901740	0	0	x	South Carolina	1	0
-6221846287715134526	0	0	Houston	Texas	1	0
-728183887428965340	1	1	x	New Jersey	1	0
8183462156705563472	0	0	Albuquerque	New Mexico	1	0
-511060211410875420	x	x	Vancouver	British Columbia	0	x
-7686261443049217633	x	x	x	x	x	x
-6999402225133268152	x	x	West Lafayette	Indiana	1	x
-8040280315374040514	x	x	Zürich	Zurich	0	x
-4728064743307345972	0	1	x	Virginia	1	1
1675696666539546933	x	x	Wichita	Kansas	1	x
697989357454286005	0	0	x	x	x	0
8170208204495256422	0	0	Greensboro	North Carolina	1	0
-1276464880844002408	x	x	x	x	x	x
1842011192465427439	x	x	x	x	x	x
1681734331135187805	x	x	x	New Jersey	1	x
-7175129806625986132	1	1	Virginia Beach	Virginia	1	0
2881673675301176523	x	x	Jakarta	x	0	x
-4176621691938859920	x	x	x	x	0	x
3402408489502105947	1	x	Swampscott	Massachusetts	1	0
-107601748742354464	x	x	x	x	0	x
6805703434596991792	1	1	Pomona	California	1	0
3181648401721573797	1	1	Washington Court House	Ohio	1	0
-4271606747148544511	0	1	x	x	x	1
3891227836439997358	1	1	x	x	x	1
7931942635000673657	0	1	Hartford	Connecticut	1	0
-2868084206574141346	x	x	Tewksbury	Massachusetts	1	x
-8729413323386310923	x	x	x	x	x	x
-8905966508356588101	x	x	x	x	x	x
6732801494778379415	1	1	Yokohama	x	0	x
-178936008899844646	0	0	Monterey	California	1	0
66751172920141239	x	x	x	x	x	x
837079912204725878	1	1	x	x	0	0
3022140706350764064	0	1	Miamisburg	Ohio	1	1
8786309068095403957	1	0	x	x	x	0
3066483499764673274	x	x	Sydney	New South Wales	0	x
-4020639508312579813	x	x	Chicago	Illinois	1	x
-7019746470031223705	x	x	x	Scotland	0	x
-3437516565024856632	x	x	x	x	x	x
-7777168336454488044	1	1	x	x	x	x
-4952753264757564248	x	x	x	x	0	x
-3038715718237658932	0	1	Ballymena	Northern Ireland	0	0
2068129029743785068	1	1	x	x	0	0
-5360565013077492191	0	0	Portland	Oregon	1	1
-4169253841533209981	x	x	x	x	x	x
5244328183123631737	0	0	London	England	0	0
5346722934995120150	0	x	x	Maine	1	1
885219947458234513	0	0	Independence	Kansas	1	1
-5673358034235806270	x	x	x	x	x	x
-3929049428480531485	0	1	x	Georgia	1	1
8226953720039729774	0	0	x	x	x	1
6418865602298960877	x	x	Cape Town	Western Cape	0	x
-6216129290213299618	0	1	Los Angeles	California	1	1
47395181772348567	1	0	x	Alaska	1	0
-2489728682905510694	x	x	x	x	x	x
1269852526789162057	1	1	Coventry	Rhode Island	1	0
210440021862398177	x	x	x	x	x	x
4747237313488271946	x	x	x	x	x	x
4695838839586635786	0	1	x	Pennsylvania	1	1
-5413839021630161431	0	1	x	Maryland	1	1
1139278686637868006	x	x	Rogers	Arkansas	1	x
-8596076002660793762	0	0	x	x	x	1
8357126260672264536	0	0	x	x	x	0
4337720303142668412	0	0	Tallahassee	Florida	1	0
5572577272539373426	x	x	x	x	0	x
814463112733049149	x	x	Hurstpierpoint	England	0	x
-7757588145324328085	1	1	x	x	x	0
-2551914294188028457	x	x	x	x	x	x
4098209663328394066	0	0	x	x	0	0
1416620709062943611	0	0	Baku	x	0	0
473347709782303834	1	0	x	x	x	x
2263233380960182873	x	x	Aguascalientes	Aguascalientes	0	x
3918676828972645514	x	x	Tulsa	Oklahoma	1	x
-1044669251223858037	0	0	Montreal	Quebec	0	1
6788744492176543828	0	0	x	x	0	1
2055436940451032263	x	x	Kingshill	VI	1	x
-4994910860461446230	0	1	x	x	x	1
5070805820296077709	0	0	x	x	x	1
3819759359346731607	0	x	West Wendover	Nevada	1	1
-6277987349399402278	x	x	x	x	x	x
3330539583575903404	x	x	Weaverville	NC	1	x
4868466691055816291	0	x	Charlotte	North Carolina	1	1
7658278548891997039	x	x	x	x	x	x
-3831496147995755114	x	x	New York	New York	1	x
-9106592428101897332	x	x	x	x	1	x
-5106737529560858777	1	x	Atlanta	Georgia	1	0
3947048799666040325	0	x	x	Oklahoma	1	1
1482381477794613772	1	1	x	x	0	1
-772157840839336556	0	1	x	x	0	0
-6112217242533836265	0	0	Newport	Wales	0	0
4151510845547875292	x	x	Somerset	Kentucky	1	x
8286532194141559374	1	1	Bury St Edmunds	England	0	0
6770731609611936439	x	x	Hudson	Massachusetts	1	x
8349582987665857187	1	1	Seattle	Washington	1	0
8503326245466427695	1	1	Morgantown	West Virginia	1	0
7494709600656095681	1	1	Los Olivos	California	1	1
2187469780847079144	1	1	x	x	x	1
4269480305572257955	1	1	x	x	x	1
4348804390227508754	0	0	x	x	x	0
6935063172218307635	x	x	x	x	x	x
8490100596730533061	0	0	Dallas	Texas	1	0
-5228945399702859587	x	x	x	x	x	x
-6939814410477180743	1	1	x	x	x	0
8375760287257018282	0	0	Wirral	x	0	0
-2934805171577485528	1	1	x	x	0	1
6913227811278921476	1	1	Los Angeles	California	1	0
-2027286511276652681	x	x	x	x	x	x
3781726194459453673	0	1	x	x	0	0
800767036644800959	0	1	x	x	x	1
-7406598468716343915	0	x	x	Indiana	1	0
2474943989310849119	0	0	Vista	California	1	1
-1022361955564682579	1	x	Pittsburgh	Pennsylvania	1	x
2033015014873410766	1	1	Knoxville	Tennessee	1	1
-3474188087454621234	0	1	x	Michigan	1	1
2423825434995665560	x	x	x	x	x	x
6574678949513076970	1	1	Lincoln Park	New Jersey	1	1
1112032429210669737	x	x	x	x	x	x
-2863435997505636071	x	x	x	Texas	1	x
2004187190238649605	0	0	Boston	New York	1	1
5191039093020435476	1	0	Alamo	California	1	0
-339922390940163436	1	1	Los Angeles	California	1	0
6379317702065478062	x	x	Sydney	New South Wales	0	x
3621903584901901517	0	1	Lancaster	California	1	1
-6491910905939942864	1	1	New York	New York	1	0
-7288032258387485302	1	1	x	x	0	1
7194589273724061740	0	1	x	x	x	x
1357928031377827831	x	x	x	x	x	x
-9124934695805851500	1	1	Manila	Metro Manila	0	1
1311367207043602120	x	x	x	x	x	x
6790316949924970997	x	x	Kingston upon Hull	England	0	x
1625259716807515222	x	x	Turin	Piedmont	0	x
-630792038622081556	0	x	Cedar Rapids	Iowa	1	0
2736696602242304173	1	0	x	England	0	1
-3548554210494831619	x	x	x	x	x	x
-1592657605452589811	0	1	National City	California	1	1
6839360392975966584	1	1	New York	New York	1	1
8615494994335845290	1	x	Tybee Island	Georgia	1	1
1647359674571395827	0	0	x	x	x	0
-9054589724631728428	1	1	Cairns	Queensland	0	0
-4462466658913845734	x	x	Iwaya YABA	Lagos	0	x
245666691834546318	0	0	Sauk Village	Illinois	1	0
-5612144171302839665	x	x	Port Coquitlam	British Columbia	0	x
1391740437989264193	1	1	x	x	x	0
-1177955452072806666	0	1	x	Brussels	0	1
5516993565402769606	x	x	Billings	Montana	1	x
7018180309077640647	x	x	x	x	x	x
1134055565487762390	1	1	x	x	x	1
-147748471085983394	0	0	x	x	0	1
559738705752974863	0	0	Philo	California	1	1
2433763916861364734	1	x	Seattle	Washington	1	1
-3066011708018407915	1	1	Mumbai	Maharashtra	0	0
6259794319763122241	1	0	x	x	x	1
-201285163611749465	1	1	x	x	0	1
-375588742397642756	1	1	x	Florida	1	0
3340983546482558256	x	x	Madison	Wisconsin	1	x
2049541853219059232	x	x	Burnside	Kentucky	1	x
4347576406844328021	1	0	Kamloops	British Columbia	0	0
-7068142342194903520	x	x	x	x	1	x
7871046986522918092	0	1	Kanpur	Uttar Pradesh	0	0
-3099363896144510022	x	x	Melbourne	Victoria	0	x
-7515243833288202512	1	1	x	x	x	1
-8815210054725965248	x	x	x	England	0	x
-1954148708509601159	1	0	x	x	0	0
6836052116392777728	1	x	x	Minnesota	1	0
3972314548844770202	1	0	x	x	0	1
-3911115916358993596	1	1	x	x	x	1
-3090739973119602433	1	0	x	x	x	1
-3028603935992665177	0	0	x	x	x	1
-524445119093435402	0	0	x	x	x	1
9169901800003698615	1	x	Portland	Oregon	1	0
-2977706875868474257	x	x	x	x	x	x
4630206144106739923	0	0	Everett	Washington	1	1
8976049160533889072	1	1	x	x	x	1
5596347619399995502	1	1	Caney	Kansas	1	0
-8154674099287554392	0	0	Spokane	Washington	1	1
-8903263245021631193	1	1	x	x	0	0
4108790205146520939	0	0	x	x	x	1
8323880476542773472	0	1	x	x	x	1
3051772202126771295	0	0	x	x	0	1
-6922125340645479213	1	1	Independence	Kansas	1	1
288253599608601626	1	1	x	x	x	0
-4588746652752653432	0	0	x	x	x	0
6224502035337790584	0	0	Coffeyville	Kansas	1	0
-7348424439200758458	0	0	x	Kilimanjaro Region	0	1
1442686864450192720	0	1	Kumasi	Ashanti Region	0	1
-4386130367564132976	1	1	Tuskegee	Alabama	1	0
4164351425668463956	x	x	x	x	x	x
3908168710012432888	0	1	x	Florida	1	1
7553566832459748290	x	x	x	x	x	x
1070437131216406847	1	1	x	x	x	0
1539195130146322404	1	0	x	x	x	1
7428555043036954176	1	1	x	Florida	1	0
8037944852297667329	1	1	Seattle	Washington	1	0
1937512502687154897	x	x	x	x	x	x
674774558875454349	0	0	x	Tennessee	1	0
-788745787229505937	0	0	x	x	x	1
3060775656996440512	x	x	Washington	District of Columbia	1	x
-5795068518672920251	x	x	x	x	x	x
-3159512019495723170	x	x	x	x	x	x
5490310236844342778	x	x	x	x	0	x
6393724613107464648	x	x	x	x	x	x
2001980660127546607	x	x	Hebron	Kentucky	1	x
2099225707709964150	x	x	Toronto	Ontario	0	x
-8224622026046339130	0	1	New York	New York	1	1
6352178522952012926	x	x	x	x	x	x
-6434559870337076721	x	x	x	x	x	x
6169327282844746000	1	0	Torrington	Connecticut	1	1
8192789775349154028	0	1	x	x	x	0
-8955850192089368949	1	x	x	Massachusetts	1	1
4691708018167470306	x	x	Ahmedabad	Gujarat	0	x
-6885184886259304943	x	x	x	x	x	x
-5746613420734768308	x	x	x	Ohio	1	x
-5778443283667276373	0	1	x	x	0	0
-8296738265081482600	1	0	New York	New York	1	1
121334428345834399	x	x	x	x	x	x
-6782704856011355162	x	x	x	x	0	x
8669846611871023798	0	0	x	x	0	0
-7190990744500075898	x	x	x	x	x	x
7880975386698361033	1	1	Westerville	Ohio	1	0
-8620215859468186158	1	0	Melbourne	Victoria	0	1
-3975669276933654973	x	x	x	x	x	x
-1955096074613181168	x	x	Myrtle Beach	South Carolina	1	x
-3926564637093131095	0	1	Bloemfontein	Free State	0	1
2346863994549521280	x	x	x	x	x	x
7039062818823617369	1	1	x	Florida	1	1
-5823930186992594099	1	x	Land O' Lakes	Florida	1	0
-7063546570504662173	x	x	x	x	x	x
-2346346323198037514	1	0	Knoxville	Tennessee	1	1
3147262642233399290	x	x	x	England	0	x
487897260594330899	1	1	x	x	x	0
1536639376605155766	x	x	x	x	x	x
244591634311266406	1	1	x	Maryland	1	0
-3591677769636164634	x	x	Pakem	Indonesia	0	x
-6455567297725206648	x	x	x	x	0	x
676225852206685547	x	x	Edmonton	Alberta	0	x
-5052600304394758003	0	x	Houston	Texas	1	0
1457991481923211399	x	x	Springfield	Missouri	1	x
6018571456359994300	1	x	Trophy Club	Texas	1	0
2128494851473374875	x	x	x	x	x	x
3021326632786568328	1	1	x	x	x	0
-5229088075252690239	x	x	x	x	x	x
6377577855119450801	1	1	x	x	x	1
-3293538942655452503	1	0	Charlotte	North Carolina	1	1
-6061433980096053500	0	1	x	x	x	0
-878306008773357340	x	x	Quebec City	Quebec	0	x
2564074281244896791	x	x	x	x	0	x
8226315897511669486	0	0	x	x	x	0
6760042452403822547	0	0	Belfast	Northern Ireland	0	0
1139771524127178048	x	x	x	x	1	x
-7027556590555619596	0	1	Miami	Florida	1	1
-453917872573579659	x	x	Moranapalli	Tamil Nadu	0	x
5032523507684361008	1	0	Oldsmar	Florida	1	0
2280287706798574379	0	0	Madison	Wisconsin	1	0
-3205607161555765014	x	x	Hamburg	Germany	0	x
2180223303741672093	1	1	x	x	x	0
3732906632119451590	0	0	Virginia Beach	Virginia	1	0
8702933849174450386	0	1	x	x	x	1
-5366182426566149143	x	x	New York	New York	1	x
4836308548512059618	0	x	x	x	1	1
3885766011909757789	1	1	Los Angeles	California	1	0
-311841936199329107	0	0	San Luis Potosí	San Luis Potosi	0	0
9047232125313107884	0	1	New Braunfels	Texas	1	1
6269028325046968747	1	0	x	Texas	1	1
5157519459456020337	0	0	x	California	1	1
6470257408644447231	0	1	x	x	x	1
5512421691675190237	1	0	Boston	Massachusetts	1	0
-985553684053825486	x	x	Los Angeles	California	1	x
8285592670841567806	x	x	x	x	x	x
-5922005541916011604	0	1	x	Connecticut	1	1
-3198148780894620470	1	0	Riga	x	0	0
9106639037500698669	0	0	x	x	x	1
5744731813322070691	0	0	x	Victoria	0	1
-6904335091058730562	x	x	x	x	x	x
1548140516272678544	0	1	x	x	x	1
5928557336017867042	1	0	Chicago	Illinois	1	0
6741723387150721415	0	1	Atlanta	Georgia	1	1
1756735603880841714	0	0	x	x	1	1
2641459659468509743	x	x	x	x	x	x
-8330659949440946395	1	1	Independence	Kansas	1	0
-6857396028633764210	0	0	x	x	x	1
1770466626264037505	0	1	Liverpool	England	0	0
-8560044192771655691	x	x	London	England	0	x
6985781794131116799	1	1	x	x	x	0
-7978027629815423954	0	0	London	England	0	0
6601279538249032899	x	x	San Mateo	California	1	x
6905489077353333961	0	1	Sydney	New South Wales	0	0
8012174218442828224	1	1	Hell	Michigan	1	0
2860656883339668451	x	x	x	Maryland	1	x
-1861172107351198602	1	1	Fort Worth	Texas	1	0
7162897832957132783	x	x	Westwood	New Jersey	1	x
-1183017227042861965	x	x	x	England	0	x
5425625716830622480	x	x	Washington	District of Columbia	1	x
-6790480648765351052	0	1	x	x	x	0
-4698789738283891542	x	x	x	x	x	x
464979144481081507	0	0	Schaumburg	Illinois	1	1
7273475478180643974	x	x	x	x	x	x
-2449117263844005911	1	0	Highwood	Illinois	1	1
2457422429157532237	0	1	x	x	x	1
4918207849032003352	1	1	Abuja	Federal Capital Territory	0	1
-5958182513197522019	1	1	x	x	0	1
4932675350566076609	1	1	x	California	1	1
-6097415708897303252	1	0	McConnelsville	Ohio	1	0
-1267002086328742384	1	1	Orlando	Florida	1	0
6305819285016955334	1	1	London	England	0	1
-2266178931454238613	x	x	x	x	x	x
5957739534620705761	1	1	Raleigh	North Carolina	1	0
-3851075864565684006	x	x	x	x	x	x
58340605549146727	1	1	San Francisco	California	1	0
-7126617541460216567	1	1	x	x	0	0
7504092977668436380	x	x	Orlando	Florida	1	x
7001504993209775835	0	0	x	Tennessee	1	1
-1845217458949164456	1	x	x	x	1	1
-3763375063757321861	0	1	x	x	x	1
-8518414910821695677	x	x	x	x	x	x
7785319256024900258	x	x	x	x	x	x
-1379714766571483652	x	x	x	x	x	x
4985114501382907848	x	x	x	x	x	x
6887666907703044644	x	x	Lexington	Kentucky	1	x
1010207860592068296	0	1	Durham	NC	1	0
-7027351917375705131	0	0	New York	New York	1	0
-7266095882063281060	x	x	x	x	1	x
-4700392667551254356	x	x	x	x	0	x
-6439408661049418364	0	0	x	x	x	1
5461346565467661741	1	1	Blackpool	England	0	0
-5368135706992263687	0	0	Cape Town	South Africa	0	0
-6627765239860373637	0	0	Los Angeles	California	1	0
7460053293551727116	0	1	Blacksburg	Virginia	1	1
3712443828276238854	0	0	x	x	x	0
9219008261939054957	x	x	x	x	x	x
-6686430749853081653	1	1	Talcher	Odisha	0	0
-8645450320894030927	x	x	London	England	0	x
-8046999421173354009	x	x	x	x	x	x
9087507492545062883	0	1	x	x	x	0
-2557795330313776430	0	1	Atarra	Uttar Pradesh	0	1
-2521083400904799401	1	0	x	x	x	0
-5678016573487399981	1	0	West Molesey	South East	0	0
3037229055404231899	1	0	x	Arizona	1	0
-6716722475166309137	x	x	x	x	x	x
-6503789973549871603	1	1	Corona	California	1	0
7431665599184780718	0	0	Austin	Texas	1	1
-8745736714187233710	x	x	San Francisco	California	1	x
-8633327171072059053	0	0	Mexicali	Baja California	0	1
5110313420190717205	0	0	x	x	x	1
-2007129426195608307	x	x	x	x	x	x
3154309446314556363	x	x	x	x	x	x
3740899302239646647	x	x	x	x	x	x
-114043719076852241	1	1	x	x	x	1
-4777827861288979536	x	x	x	x	x	x
-3612949585014773246	1	0	Edinburgh	Scotland	0	0
124669115273457585	0	0	x	x	x	0
2439559123727397549	1	1	x	x	x	1
5049799595220377516	x	x	x	County Kerry	0	x
-5336205995133767719	x	x	x	x	x	x
-4107454443891696764	x	x	Bengaluru	Karnataka	0	x
3616914138794092354	1	1	x	Connecticut	1	0
3198574091291711088	0	0	x	x	x	0
-4922980383263685804	x	x	x	x	x	x
-4031715337155376187	0	0	x	x	x	0
6249718786818008985	x	x	x	x	0	x
3322151009307367115	x	x	x	x	0	x
5140847602806754293	0	0	New Delhi	Delhi	0	1
-1216382394101195350	x	x	x	x	x	x
-5159928190326685163	x	x	x	x	0	x
-2063292336350237958	1	1	Los Angeles	California	1	1
-8182665117278128508	1	0	Newbury	Massachusetts	1	0
-2027628108819037501	x	x	x	x	x	x
-2573567027542919091	1	1	x	x	x	1
-2337578749728588092	x	x	London	England	0	x
4847539508500516925	x	x	x	x	x	x
-3566999334126703403	1	0	Attleborough	England	0	0
2844064305930677405	1	1	x	x	x	1
3571328580218754280	x	x	Cairns	Queensland	0	x
-2693526498659998015	x	x	x	England	0	x
728666322882295949	0	0	Leidschendam	South Holland	0	0
2728085746317380518	1	0	x	California	1	0
-7365907946178374507	1	1	Greater Sudbury	Ontario	0	0
-7098959619874921083	0	0	x	x	x	1
-6719842129519989037	0	0	Louisville	Kentucky	1	0
-1941162128632874333	0	0	x	x	1	0
3157407100483937198	1	0	Allentown	Pennsylvania	1	0
9115253917197529463	x	x	Adelaide	South Australia	0	x
5110886490690229249	x	x	x	x	x	x
5274472531606528118	0	1	x	x	x	1
-7022927302394921202	x	x	Tulsa	Oklahoma	1	x
-8705183905395753175	1	1	x	x	x	1
-7796274778226465450	x	x	Toronto	Ontario	0	x
-8876513018372460544	x	x	x	Florida	1	x
-8417355100545158907	0	0	Brisbane	Queensland	0	0
4474596789961146794	0	x	x	New York	1	1
1601550149938148619	0	0	x	x	x	1
5698996606491344078	0	0	London	England	0	1
292087590080568419	1	0	x	x	x	1
-3178803215390138303	1	0	Greendale	Wisconsin	1	0
-2431032233033336555	x	x	x	x	1	x
-8673789378092491484	x	x	x	x	x	x
-2444806273915359848	x	x	Philadelphia	Pennsylvania	1	x
-802194273150065676	1	0	Houston	Texas	1	1
-5025944792321272138	0	0	x	x	1	0
-3409504911492781510	0	x	Baltimore	Maryland	1	1
3679212887263157732	x	x	Newcastle upon Tyne	England	0	x
-1167355854133878613	1	1	Cincinnati	Ohio	1	1
4670328289469687039	0	0	x	x	x	1
1506379244927199996	x	x	Chicago	Illinois	1	x
-123567996118062407	1	0	Atlanta	Georgia	1	0
3862301442790740968	x	x	x	x	x	x
1717788957405120776	1	1	New York	New York	1	0
-5830500997473310377	1	0	x	England	0	0
7731743274170669952	x	x	Manchester	England	0	x
-1350724602739768085	x	x	x	x	x	x
1859663789272167841	x	x	Lagos	Lagos	0	x
7211205599408018976	1	1	Houston	Texas	1	0
-3616240481677798815	x	x	Harare	Harare Province	0	x
-1992938353090562671	0	0	x	x	x	0
5825212795565659605	0	1	Pagosa Springs	Colorado	1	0
9009862600226601955	x	x	x	x	x	x
5914687273133792865	1	1	St. Petersburg	Florida	1	0
8643268538362445294	x	x	x	x	x	x
-3433400288662440568	x	x	x	x	x	x
-5285378643621565840	1	1	x	Florida	1	0
-1604502420352636530	0	0	x	x	x	0
2492548732381307684	0	0	Indianapolis	Indiana	1	0
-4899064813104978812	x	x	x	x	x	x
8308601128513449877	x	x	Atlanta	Georgia	1	x
143356580421355635	0	x	x	x	1	1
4327133359047608304	0	1	x	x	x	0
7781344168679443251	x	x	Mechelen	Flanders	0	x
8806077403768258925	x	x	x	x	x	x
-5908515524228430958	x	x	x	x	x	x
2949235880969043051	x	x	x	x	x	x
1676282588886398483	x	x	Charleston	West Virginia	1	x
7517275240018280080	0	0	x	Ohio	1	0
4764560149656730929	x	x	x	Texas	1	x
-3296737140781041091	x	x	x	Ontario	0	x
8109779319616097456	x	x	x	x	x	x
6842599062897308909	x	x	x	x	x	x
2938228715678129507	1	1	Warrington	England	0	0
2194565775342410872	x	x	Hoofddorp	Noord-Holland	0	x
-2863529889186764770	0	x	Brookville	Indiana	1	0
-6370995564426933948	x	x	Midwest City	Oklahoma	1	x
568508234405641259	1	1	Santa Barbara	California	1	0
3583646834351142320	1	1	x	x	x	0
6176891310293343921	x	x	x	Maryland	1	x
-7325082606878050401	0	0	Orlando	Florida	1	1
8677496681358956690	0	0	x	x	x	0
-6541522225502501546	0	0	Miami	Florida	1	1
261529924558371663	1	1	Mission	Texas	1	0
2893859080114598126	1	0	x	x	x	0
-5104930719833753057	x	x	x	x	x	x
-3736051239277811157	1	1	x	x	x	0
7049866422934024493	x	x	Tulsa	Oklahoma	1	x
3311587321104339850	0	0	x	x	0	0
6151685742569277744	1	1	x	Washington	1	1
7871589483252735947	x	x	Port Elizabeth	Eastern Cape	0	x
548854708124127053	x	x	Fair Play	California	1	x
-1846000800631310119	x	x	Palos Hills	IL	1	x
5839002538445768675	x	x	Arlington	Texas	1	x
2419623549436677366	1	1	x	New York	1	1
5200772514652933226	x	x	x	x	x	x
8903270595969714421	1	1	x	x	0	1
-3699931572984663182	1	0	x	x	0	0
1705415721428043947	0	1	Los Angeles	California	1	0
-7470204989866402423	1	0	x	Washington	1	1
1490492090179142639	x	x	x	Colorado	1	x
-1758215629955375036	x	x	x	x	x	x
1553308771832454044	x	x	Liverpool	England	0	x
-1818086436058638982	0	x	Chicago	Illinois	1	1
-1504552450774024357	x	x	Redlands	California	1	x
-1468297355301473267	x	x	Edinburgh	Scotland	0	x
4350192558671277406	1	1	x	x	0	1
-134378154077292189	0	1	x	x	x	1
-5530050015862499909	0	1	Los Angeles	California	1	0
-3127926405323291200	x	x	New York	New York	1	x
4792231680566978394	0	1	Tangerang	Banten	0	0
4316857641243973599	0	1	Lawrenceburg	Kentucky	1	1
8039943760583383397	1	1	x	x	x	1
-8921239619635815104	1	0	x	x	x	0
9156570504352796694	x	x	New York	New York	1	x
3110439176581126923	1	1	x	x	x	0
5808585906811528571	x	x	x	England	0	x
-9002546594936506309	x	x	x	x	x	x
-5163476982727574453	x	x	x	x	1	x
-1327639869585738659	1	0	x	x	x	0
5093901425690911313	0	1	x	x	x	1
-3978653417339599276	x	x	x	Wales	0	x
4040362427222826613	1	1	x	x	1	1
4636056055490187937	1	1	x	x	x	0
2604404460665440798	1	0	Mission Viejo	California	1	0
5127680981587979467	x	x	x	Wales	0	x
-4593060626228780842	x	x	x	Arizona	1	x
1023012724646701478	x	x	x	Illinois	1	x
-4627114130963802667	1	1	Newport	Arkansas	1	0
-2499671506299605660	1	0	x	x	x	1
2207328094272534134	1	1	x	x	x	0
-8522752258338534552	1	1	x	North Dakota	1	0
-2481145656476304638	x	x	x	x	x	x
4016334332534254657	1	1	Derby	Kansas	1	0
7100770500152956271	x	x	St. George	Utah	1	x
1062209923768297996	x	x	Toronto	Ontario	0	x
1828129349291375113	0	0	x	England	0	0
